id,id_cliente,nombre_proyecto,duracion,presupuesto,recursos_asignados,resultado,fecha_inicio,fecha_fin,solvencia_economica_empresa,certificaciones_requeridas,precio_hora,fortaleza_tecnologica,experiencia_requerida,numero_perfiles_requeridos,curriculums,titulaciones_empleados,certificacion_empleados,idiomas,lugar_trabajo,horarios_trabajo,plazos,transicion_inicial,facturacion_anual,volumetria,slas,entregables_oferta,disponibilidad_referencias,informacion_adicional
115,28,Proyecto_115,24,386273.76,Recurso A,Fracaso,2020-04-24,2020-05-25,Media,True,43.46,Nivel Alto,General,15,31,25%-50%,True,True,Híbrido,Fijo,5,3,1071377.45,True,True,Entregable B,True,Info A
116,7,Proyecto_116,120,205182.59,Recurso A,Fracaso,2020-04-25,2020-05-26,Media,False,41.66,Nivel Alto,General,5,4,Más del 75%,True,True,Presencial,Flexible,1,5,768073.7,False,True,Entregable B,True,Info A
117,9,Proyecto_117,166,484391.4,Recurso B,Fracaso,2020-04-26,2020-05-27,Baja,False,69.03,Nivel Alto,Específica,12,38,Más del 75%,True,False,Presencial,Flexible,6,4,647402.16,True,True,Entregable B,True,Info B
118,8,Proyecto_118,298,202612.74,Recurso B,Exito,2020-04-27,2020-05-28,Alta,False,45.26,Nivel Medio,Específica,5,47,Menos del 25%,True,False,Remoto,Fijo,2,5,3157603.31,False,True,Entregable A,False,Info C
119,12,Proyecto_119,240,174668.29,Recurso B,Fracaso,2020-04-28,2020-05-29,Media,False,27.62,Nivel Alto,Específica,3,1,Menos del 25%,False,True,Remoto,Flexible,5,2,50587.29,False,False,Entregable A,True,Info A
120,34,Proyecto_120,166,621178.24,Recurso A,Fracaso,2020-04-29,2020-05-30,Baja,False,65.7,Nivel Bajo,Sin Experiencia,9,3,50%-75%,True,True,Presencial,Flexible,6,5,140680.75,False,True,Entregable A,True,Info A
121,33,Proyecto_121,47,527853.88,Recurso C,Fracaso,2020-04-30,2020-05-31,Alta,False,84.22,Nivel Experto,Sin Experiencia,9,37,Menos del 25%,False,False,Presencial,Fijo,11,3,1978288.02,True,True,Entregable A,False,Info C
122,48,Proyecto_122,106,673395.07,Recurso C,Exito,2020-05-01,2020-06-01,Media,False,47.48,Nivel Medio,General,7,22,Menos del 25%,False,True,Presencial,Flexible,8,3,3472181.83,False,True,Entregable B,False,Info B
123,23,Proyecto_123,298,930309.82,Recurso B,Exito,2020-05-02,2020-06-02,Alta,True,26.24,Nivel Experto,Específica,2,17,50%-75%,False,False,Presencial,Flexible,9,5,3490444.91,False,True,Entregable B,False,Info C
124,24,Proyecto_124,263,536937.61,Recurso B,Fracaso,2020-05-03,2020-06-03,Media,True,31.72,Nivel Medio,Específica,16,14,Más del 75%,True,True,Híbrido,Fijo,6,2,2179085.45,True,True,Entregable C,True,Info B
125,37,Proyecto_125,205,585122.73,Recurso C,Exito,2020-05-04,2020-06-04,Media,True,35.19,Nivel Bajo,Específica,9,41,50%-75%,False,True,Híbrido,Flexible,5,3,3470814.35,True,False,Entregable C,False,Info A
126,35,Proyecto_126,95,98730.08,Recurso C,Exito,2020-05-05,2020-06-05,Media,True,40.49,Nivel Medio,Específica,13,35,50%-75%,True,False,Híbrido,Flexible,4,4,2629426.09,False,False,Entregable A,True,Info C
127,44,Proyecto_127,331,720459.43,Recurso B,Exito,2020-05-06,2020-06-06,Alta,True,69.64,Nivel Medio,Sin Experiencia,19,13,50%-75%,False,False,Presencial,Fijo,2,5,4885810.51,False,True,Entregable B,True,Info C
128,40,Proyecto_128,19,405906.15,Recurso B,Fracaso,2020-05-07,2020-06-07,Baja,True,66.08,Nivel Medio,General,17,35,25%-50%,True,False,Híbrido,Flexible,2,2,854178.06,False,True,Entregable C,False,Info A
129,22,Proyecto_129,14,976957.99,Recurso C,Fracaso,2020-05-08,2020-06-08,Alta,False,74.17,Nivel Experto,General,6,43,Más del 75%,True,False,Híbrido,Fijo,7,4,3023302.98,False,False,Entregable C,False,Info A
130,27,Proyecto_130,132,824942.28,Recurso A,Exito,2020-05-09,2020-06-09,Media,False,45.81,Nivel Alto,Sin Experiencia,4,2,25%-50%,True,False,Remoto,Flexible,5,5,2481631.94,False,False,Entregable C,False,Info B
131,35,Proyecto_131,339,527256.23,Recurso B,Fracaso,2020-05-10,2020-06-10,Alta,True,85.04,Nivel Experto,Específica,1,47,25%-50%,True,True,Remoto,Flexible,7,2,1012608.41,True,False,Entregable C,True,Info A
132,1,Proyecto_132,362,131990.43,Recurso C,Fracaso,2020-05-11,2020-06-11,Baja,False,32.35,Nivel Alto,General,18,13,Menos del 25%,False,True,Híbrido,Fijo,11,4,3762452.64,False,True,Entregable A,True,Info A
133,35,Proyecto_133,127,860821.64,Recurso C,Exito,2020-05-12,2020-06-12,Alta,True,54.87,Nivel Experto,General,19,16,50%-75%,False,False,Híbrido,Fijo,1,3,1413764.7,True,True,Entregable B,True,Info C
134,37,Proyecto_134,303,801783.28,Recurso C,Exito,2020-05-13,2020-06-13,Baja,False,83.08,Nivel Bajo,Sin Experiencia,9,18,50%-75%,True,False,Híbrido,Flexible,1,5,1939463.6,True,True,Entregable A,False,Info B
135,47,Proyecto_135,168,192739.28,Recurso C,Fracaso,2020-05-14,2020-06-14,Baja,False,30.31,Nivel Bajo,Específica,13,7,25%-50%,False,True,Presencial,Fijo,5,5,1905411.32,False,True,Entregable C,True,Info A
136,14,Proyecto_136,312,302325.51,Recurso A,Exito,2020-05-15,2020-06-15,Alta,False,24.34,Nivel Medio,General,8,45,Menos del 25%,True,True,Remoto,Flexible,2,3,1258812.14,True,True,Entregable C,True,Info C
137,3,Proyecto_137,237,795473.19,Recurso C,Fracaso,2020-05-16,2020-06-16,Media,False,90.11,Nivel Bajo,Específica,13,36,Menos del 25%,True,False,Remoto,Fijo,8,1,2181991.39,False,True,Entregable B,True,Info A
138,1,Proyecto_138,225,193376.16,Recurso B,Fracaso,2020-05-17,2020-06-17,Baja,False,44.15,Nivel Medio,General,15,41,Menos del 25%,False,False,Remoto,Flexible,3,4,2393062.11,True,False,Entregable B,True,Info A
139,5,Proyecto_139,193,918574.96,Recurso A,Exito,2020-05-18,2020-06-18,Alta,False,73.13,Nivel Alto,Sin Experiencia,11,30,Más del 75%,True,True,Híbrido,Flexible,1,3,3733897.28,True,False,Entregable A,False,Info A
140,26,Proyecto_140,24,430282.15,Recurso C,Fracaso,2020-05-19,2020-06-19,Baja,True,17.15,Nivel Bajo,Específica,12,42,25%-50%,True,False,Presencial,Flexible,2,5,3837089.44,False,True,Entregable B,True,Info A
141,14,Proyecto_141,166,96168.57,Recurso A,Fracaso,2020-05-20,2020-06-20,Media,True,73.65,Nivel Alto,Sin Experiencia,14,41,Más del 75%,True,True,Remoto,Flexible,10,4,834852.04,False,True,Entregable A,False,Info B
142,39,Proyecto_142,145,817591.16,Recurso B,Exito,2020-05-21,2020-06-21,Alta,False,41.87,Nivel Experto,General,4,7,Menos del 25%,True,True,Remoto,Flexible,10,4,2984222.88,True,True,Entregable A,False,Info C
143,27,Proyecto_143,270,379774.59,Recurso C,Exito,2020-05-22,2020-06-22,Alta,True,19.74,Nivel Alto,Sin Experiencia,1,15,Menos del 25%,True,False,Presencial,Fijo,7,1,4486179.1,False,False,Entregable C,True,Info C
144,9,Proyecto_144,166,531234.2,Recurso B,Exito,2020-05-23,2020-06-23,Alta,False,66.83,Nivel Experto,Sin Experiencia,4,40,Menos del 25%,False,True,Híbrido,Fijo,6,5,588493.71,False,False,Entregable A,True,Info A
145,15,Proyecto_145,56,121181.3,Recurso C,Fracaso,2020-05-24,2020-06-24,Media,True,35.47,Nivel Alto,Sin Experiencia,19,19,50%-75%,False,True,Híbrido,Flexible,8,2,2390924.52,True,False,Entregable C,False,Info C
146,15,Proyecto_146,333,12558.17,Recurso C,Exito,2020-05-25,2020-06-25,Baja,False,47.88,Nivel Alto,General,9,43,25%-50%,False,True,Remoto,Flexible,7,1,3764247.96,True,False,Entregable A,True,Info A
147,26,Proyecto_147,341,641605.35,Recurso C,Exito,2020-05-26,2020-06-26,Alta,True,21.85,Nivel Bajo,Específica,10,37,50%-75%,True,False,Remoto,Fijo,10,1,3076882.11,True,True,Entregable A,False,Info C
148,42,Proyecto_148,182,520023.42,Recurso C,Exito,2020-05-27,2020-06-27,Baja,False,27.51,Nivel Alto,Sin Experiencia,4,2,Más del 75%,True,True,Presencial,Fijo,8,2,547899.0,False,False,Entregable B,True,Info B
149,13,Proyecto_149,139,597603.18,Recurso C,Exito,2020-05-28,2020-06-28,Baja,True,40.33,Nivel Bajo,Específica,9,42,50%-75%,True,False,Remoto,Fijo,3,2,2013200.32,False,False,Entregable B,True,Info B
150,32,Proyecto_150,104,795806.41,Recurso A,Fracaso,2020-05-29,2020-06-29,Media,False,22.63,Nivel Bajo,General,13,48,25%-50%,True,True,Presencial,Fijo,6,1,2560835.52,False,True,Entregable C,False,Info C
151,39,Proyecto_151,124,650139.85,Recurso C,Fracaso,2020-05-30,2020-06-30,Alta,True,92.42,Nivel Medio,Específica,12,13,50%-75%,True,True,Remoto,Fijo,7,4,4979435.73,True,True,Entregable B,True,Info A
152,49,Proyecto_152,252,183025.71,Recurso C,Exito,2020-05-31,2020-07-01,Baja,False,15.51,Nivel Medio,Sin Experiencia,11,40,Menos del 25%,True,True,Remoto,Flexible,10,3,934109.15,False,True,Entregable A,False,Info A
153,32,Proyecto_153,301,367164.79,Recurso A,Fracaso,2020-06-01,2020-07-02,Alta,False,56.13,Nivel Experto,Sin Experiencia,12,41,Más del 75%,False,True,Remoto,Flexible,11,3,4912997.65,True,False,Entregable C,False,Info A
154,4,Proyecto_154,291,906832.19,Recurso A,Exito,2020-06-02,2020-07-03,Alta,False,25.48,Nivel Alto,Sin Experiencia,18,43,Más del 75%,True,True,Híbrido,Fijo,1,1,1911941.43,True,True,Entregable C,True,Info A
155,30,Proyecto_155,308,772245.25,Recurso A,Exito,2020-06-03,2020-07-04,Media,True,41.15,Nivel Experto,Sin Experiencia,12,43,Menos del 25%,False,False,Presencial,Fijo,1,4,1041586.41,True,False,Entregable C,False,Info B
156,37,Proyecto_156,292,561070.69,Recurso A,Fracaso,2020-06-04,2020-07-05,Alta,True,93.72,Nivel Alto,Sin Experiencia,16,31,Menos del 25%,True,False,Presencial,Fijo,7,2,2099839.96,True,False,Entregable A,True,Info A
157,23,Proyecto_157,78,263088.55,Recurso A,Fracaso,2020-06-05,2020-07-06,Alta,True,28.74,Nivel Medio,Sin Experiencia,5,16,Menos del 25%,False,True,Híbrido,Fijo,11,1,3089275.86,True,False,Entregable B,True,Info A
158,39,Proyecto_158,157,309039.9,Recurso A,Exito,2020-06-06,2020-07-07,Baja,False,97.1,Nivel Medio,General,12,42,25%-50%,True,False,Híbrido,Fijo,3,5,1106812.1,True,False,Entregable C,True,Info A
159,45,Proyecto_159,20,734638.49,Recurso C,Exito,2020-06-07,2020-07-08,Media,True,32.49,Nivel Alto,General,11,44,50%-75%,False,False,Híbrido,Fijo,3,4,1492623.46,True,True,Entregable A,False,Info A
160,15,Proyecto_160,263,852662.52,Recurso C,Fracaso,2020-06-08,2020-07-09,Alta,False,78.03,Nivel Alto,General,9,6,Más del 75%,False,True,Presencial,Fijo,5,5,4280005.18,False,True,Entregable B,True,Info B
161,43,Proyecto_161,339,674710.42,Recurso B,Exito,2020-06-09,2020-07-10,Baja,True,61.47,Nivel Medio,Específica,18,28,50%-75%,True,False,Remoto,Fijo,11,5,4995096.84,True,False,Entregable B,True,Info C
162,29,Proyecto_162,47,811434.68,Recurso C,Fracaso,2020-06-10,2020-07-11,Media,True,90.18,Nivel Medio,Específica,3,32,Menos del 25%,True,False,Híbrido,Fijo,6,1,1624954.82,False,True,Entregable C,False,Info C
163,36,Proyecto_163,143,768989.57,Recurso C,Exito,2020-06-11,2020-07-12,Media,True,62.09,Nivel Experto,General,17,44,Menos del 25%,False,False,Híbrido,Flexible,2,4,786841.18,False,False,Entregable A,False,Info A
164,13,Proyecto_164,209,158206.93,Recurso A,Exito,2020-06-12,2020-07-13,Baja,True,60.44,Nivel Medio,Específica,14,10,50%-75%,True,False,Híbrido,Fijo,3,5,3976195.56,False,False,Entregable B,False,Info A
165,32,Proyecto_165,32,429705.36,Recurso A,Fracaso,2020-06-13,2020-07-14,Baja,False,31.61,Nivel Alto,Específica,1,18,Más del 75%,True,True,Remoto,Fijo,6,4,3022255.65,False,True,Entregable A,False,Info C
166,7,Proyecto_166,312,161453.96,Recurso C,Fracaso,2020-06-14,2020-07-15,Baja,True,29.13,Nivel Experto,Sin Experiencia,17,4,25%-50%,True,False,Remoto,Flexible,3,3,546985.66,False,True,Entregable B,True,Info B
167,22,Proyecto_167,355,242883.23,Recurso B,Fracaso,2020-06-15,2020-07-16,Baja,True,92.9,Nivel Alto,Sin Experiencia,8,9,50%-75%,False,True,Híbrido,Flexible,5,5,4736518.83,True,False,Entregable C,True,Info B
168,28,Proyecto_168,311,870567.03,Recurso A,Fracaso,2020-06-16,2020-07-17,Baja,False,42.87,Nivel Bajo,Específica,5,7,Menos del 25%,True,True,Remoto,Flexible,9,5,436345.17,False,True,Entregable C,True,Info B
169,2,Proyecto_169,227,478163.05,Recurso C,Fracaso,2020-06-17,2020-07-18,Alta,False,46.63,Nivel Experto,Específica,5,8,Menos del 25%,False,False,Híbrido,Fijo,3,4,3145514.19,False,False,Entregable B,True,Info B
170,42,Proyecto_170,150,540004.52,Recurso C,Fracaso,2020-06-18,2020-07-19,Alta,True,79.59,Nivel Alto,General,9,43,25%-50%,False,True,Remoto,Fijo,11,3,2148489.42,False,True,Entregable A,False,Info B
171,45,Proyecto_171,113,186661.51,Recurso B,Fracaso,2020-06-19,2020-07-20,Media,True,43.8,Nivel Medio,Específica,3,7,50%-75%,True,False,Presencial,Fijo,6,5,2805288.4,True,False,Entregable B,False,Info B
172,6,Proyecto_172,219,319149.07,Recurso B,Exito,2020-06-20,2020-07-21,Alta,False,95.93,Nivel Bajo,Sin Experiencia,19,41,25%-50%,False,True,Presencial,Fijo,11,1,1105410.27,False,False,Entregable A,True,Info B
173,28,Proyecto_173,120,237943.71,Recurso A,Exito,2020-06-21,2020-07-22,Alta,False,77.72,Nivel Alto,Específica,9,40,25%-50%,True,False,Remoto,Flexible,5,4,3456146.48,False,True,Entregable B,False,Info B
174,28,Proyecto_174,113,214124.3,Recurso B,Exito,2020-06-22,2020-07-23,Alta,False,65.78,Nivel Experto,General,18,3,Más del 75%,True,False,Presencial,Fijo,5,4,4800612.46,False,True,Entregable C,False,Info B
175,44,Proyecto_175,325,641581.19,Recurso C,Fracaso,2020-06-23,2020-07-24,Baja,True,89.88,Nivel Alto,Sin Experiencia,16,17,Más del 75%,False,True,Presencial,Fijo,11,5,2319208.08,False,False,Entregable A,False,Info A
176,44,Proyecto_176,180,264315.01,Recurso C,Fracaso,2020-06-24,2020-07-25,Media,True,19.22,Nivel Bajo,Sin Experiencia,1,2,Menos del 25%,False,False,Presencial,Flexible,6,3,2638643.47,True,True,Entregable C,False,Info B
177,20,Proyecto_177,333,635695.33,Recurso B,Fracaso,2020-06-25,2020-07-26,Media,True,36.85,Nivel Experto,Sin Experiencia,2,15,50%-75%,False,False,Híbrido,Fijo,6,5,1237067.77,False,True,Entregable A,False,Info A
178,30,Proyecto_178,142,67870.07,Recurso B,Exito,2020-06-26,2020-07-27,Media,False,54.53,Nivel Bajo,Sin Experiencia,14,46,Más del 75%,False,False,Remoto,Fijo,1,2,4464746.52,True,False,Entregable B,True,Info C
179,11,Proyecto_179,302,150356.65,Recurso B,Fracaso,2020-06-27,2020-07-28,Media,False,34.29,Nivel Alto,Específica,14,29,Menos del 25%,False,False,Remoto,Fijo,11,5,4857313.31,True,False,Entregable C,True,Info A
180,28,Proyecto_180,337,281794.85,Recurso B,Fracaso,2020-06-28,2020-07-29,Alta,False,78.23,Nivel Medio,General,1,48,50%-75%,True,True,Remoto,Fijo,9,2,3942169.58,False,True,Entregable C,False,Info C
181,25,Proyecto_181,136,601076.45,Recurso A,Exito,2020-06-29,2020-07-30,Alta,True,93.13,Nivel Medio,Específica,16,22,Menos del 25%,False,True,Presencial,Flexible,5,1,2736728.84,False,True,Entregable A,False,Info A
182,39,Proyecto_182,115,679082.83,Recurso B,Fracaso,2020-06-30,2020-07-31,Baja,False,51.02,Nivel Alto,Específica,15,4,Más del 75%,True,True,Híbrido,Flexible,1,4,4786144.28,True,False,Entregable A,True,Info C
183,33,Proyecto_183,101,448289.8,Recurso A,Exito,2020-07-01,2020-08-01,Media,True,44.08,Nivel Alto,Sin Experiencia,15,6,Menos del 25%,True,False,Remoto,Flexible,8,4,811557.77,False,False,Entregable A,True,Info A
184,1,Proyecto_184,296,451333.01,Recurso C,Exito,2020-07-02,2020-08-02,Alta,False,96.73,Nivel Alto,General,12,38,50%-75%,False,True,Presencial,Flexible,7,3,2418529.76,False,False,Entregable C,False,Info A
185,27,Proyecto_185,60,727271.68,Recurso B,Fracaso,2020-07-03,2020-08-03,Alta,True,52.81,Nivel Experto,Sin Experiencia,16,26,50%-75%,False,False,Híbrido,Fijo,7,5,2711148.25,False,False,Entregable B,False,Info C
186,13,Proyecto_186,38,25662.88,Recurso A,Fracaso,2020-07-04,2020-08-04,Baja,True,56.57,Nivel Bajo,Específica,14,11,Menos del 25%,False,False,Híbrido,Fijo,5,1,2484986.28,True,False,Entregable A,False,Info B
187,41,Proyecto_187,305,347679.12,Recurso B,Fracaso,2020-07-05,2020-08-05,Baja,False,44.89,Nivel Bajo,Específica,15,26,50%-75%,False,False,Remoto,Fijo,1,2,4021970.52,True,False,Entregable B,True,Info B
188,3,Proyecto_188,306,820519.99,Recurso C,Exito,2020-07-06,2020-08-06,Baja,True,92.31,Nivel Bajo,Sin Experiencia,15,17,Menos del 25%,False,True,Remoto,Flexible,9,3,3368494.31,False,False,Entregable A,False,Info B
189,39,Proyecto_189,223,607187.22,Recurso C,Exito,2020-07-07,2020-08-07,Alta,False,63.36,Nivel Alto,Específica,19,24,50%-75%,True,True,Presencial,Flexible,11,1,676959.41,False,False,Entregable B,False,Info B
190,6,Proyecto_190,276,343854.86,Recurso C,Exito,2020-07-08,2020-08-08,Alta,True,79.78,Nivel Bajo,Específica,8,28,Menos del 25%,True,True,Remoto,Flexible,9,1,1764933.97,True,True,Entregable A,False,Info B
191,8,Proyecto_191,266,906469.54,Recurso B,Fracaso,2020-07-09,2020-08-09,Baja,False,84.0,Nivel Alto,Sin Experiencia,2,35,Menos del 25%,True,True,Presencial,Fijo,8,2,1728430.4,True,True,Entregable B,False,Info A
192,27,Proyecto_192,311,774896.5,Recurso B,Fracaso,2020-07-10,2020-08-10,Media,False,44.06,Nivel Experto,Específica,2,31,Menos del 25%,False,False,Híbrido,Fijo,5,2,2849879.35,True,True,Entregable C,False,Info B
193,9,Proyecto_193,110,272246.49,Recurso A,Fracaso,2020-07-11,2020-08-11,Baja,True,51.86,Nivel Medio,General,10,13,25%-50%,False,True,Híbrido,Flexible,3,4,1492719.17,True,False,Entregable A,False,Info A
194,37,Proyecto_194,355,648836.94,Recurso C,Fracaso,2020-07-12,2020-08-12,Baja,False,87.12,Nivel Alto,Sin Experiencia,3,35,50%-75%,True,True,Híbrido,Flexible,8,5,630495.26,True,True,Entregable A,False,Info C
195,33,Proyecto_195,119,599793.22,Recurso B,Exito,2020-07-13,2020-08-13,Baja,True,45.88,Nivel Alto,General,17,16,Más del 75%,False,True,Híbrido,Fijo,1,3,3285729.2,True,False,Entregable C,False,Info B
196,42,Proyecto_196,191,407176.03,Recurso C,Exito,2020-07-14,2020-08-14,Baja,False,82.48,Nivel Medio,Específica,8,15,Menos del 25%,False,True,Remoto,Fijo,3,5,4262632.85,True,True,Entregable A,True,Info B
197,44,Proyecto_197,322,373286.52,Recurso C,Exito,2020-07-15,2020-08-15,Alta,False,94.98,Nivel Medio,Específica,4,43,25%-50%,False,False,Remoto,Fijo,11,3,4661460.07,False,False,Entregable A,True,Info B
198,24,Proyecto_198,10,350124.87,Recurso A,Exito,2020-07-16,2020-08-16,Media,False,67.97,Nivel Experto,Sin Experiencia,14,18,Más del 75%,True,True,Presencial,Flexible,7,1,4864263.17,True,False,Entregable C,True,Info B
199,15,Proyecto_199,328,620984.23,Recurso A,Fracaso,2020-07-17,2020-08-17,Baja,False,78.04,Nivel Bajo,Específica,10,47,Menos del 25%,False,True,Presencial,Flexible,4,2,3916528.39,True,True,Entregable C,False,Info A
200,32,Proyecto_200,64,447985.84,Recurso A,Fracaso,2020-07-18,2020-08-18,Media,True,83.43,Nivel Alto,Sin Experiencia,1,37,Más del 75%,True,True,Presencial,Flexible,7,2,741527.02,False,False,Entregable B,True,Info A
201,32,Proyecto_201,158,833544.48,Recurso A,Fracaso,2020-07-19,2020-08-19,Media,False,86.83,Nivel Bajo,Sin Experiencia,4,48,25%-50%,False,False,Presencial,Flexible,11,1,4272903.53,False,True,Entregable C,True,Info A
202,24,Proyecto_202,318,672906.59,Recurso C,Exito,2020-07-20,2020-08-20,Media,False,48.58,Nivel Alto,Sin Experiencia,1,48,Más del 75%,False,True,Presencial,Fijo,5,1,2029802.36,False,True,Entregable C,True,Info C
203,41,Proyecto_203,146,79232.29,Recurso A,Exito,2020-07-21,2020-08-21,Baja,True,19.36,Nivel Experto,Sin Experiencia,17,49,Menos del 25%,True,True,Híbrido,Fijo,6,3,3663061.0,True,True,Entregable A,True,Info A
204,49,Proyecto_204,211,643766.54,Recurso A,Fracaso,2020-07-22,2020-08-22,Alta,True,49.16,Nivel Medio,Sin Experiencia,17,41,Más del 75%,False,True,Híbrido,Fijo,7,1,2679776.62,True,True,Entregable C,True,Info B
205,49,Proyecto_205,322,278435.96,Recurso A,Fracaso,2020-07-23,2020-08-23,Baja,True,72.27,Nivel Experto,General,7,27,Más del 75%,False,False,Híbrido,Flexible,10,3,4151600.36,False,True,Entregable A,False,Info C
206,12,Proyecto_206,126,596883.87,Recurso A,Exito,2020-07-24,2020-08-24,Media,True,53.28,Nivel Medio,Sin Experiencia,15,35,Menos del 25%,False,False,Presencial,Fijo,7,5,2156253.38,False,True,Entregable C,True,Info C
207,39,Proyecto_207,163,683330.61,Recurso C,Fracaso,2020-07-25,2020-08-25,Media,True,78.66,Nivel Bajo,General,13,45,25%-50%,True,True,Híbrido,Fijo,7,2,355879.36,False,True,Entregable C,False,Info B
208,2,Proyecto_208,300,238520.9,Recurso A,Exito,2020-07-26,2020-08-26,Alta,True,45.34,Nivel Bajo,Específica,2,35,25%-50%,False,True,Híbrido,Fijo,7,2,2806277.37,True,True,Entregable B,False,Info B
209,3,Proyecto_209,72,462290.06,Recurso C,Exito,2020-07-27,2020-08-27,Baja,False,68.95,Nivel Experto,Sin Experiencia,19,28,Más del 75%,False,False,Híbrido,Fijo,11,2,897888.25,False,True,Entregable C,True,Info B
210,49,Proyecto_210,253,198421.61,Recurso B,Exito,2020-07-28,2020-08-28,Media,True,30.85,Nivel Medio,Específica,13,39,50%-75%,False,False,Híbrido,Fijo,7,5,4829312.28,True,False,Entregable C,False,Info B
211,37,Proyecto_211,34,61815.49,Recurso C,Fracaso,2020-07-29,2020-08-29,Alta,False,78.7,Nivel Experto,Sin Experiencia,11,38,Más del 75%,False,False,Remoto,Flexible,3,5,2658467.18,True,False,Entregable A,True,Info A
212,49,Proyecto_212,99,384691.66,Recurso C,Fracaso,2020-07-30,2020-08-30,Media,True,61.38,Nivel Medio,General,15,9,50%-75%,False,False,Presencial,Fijo,3,4,2790116.03,True,True,Entregable A,False,Info C
213,17,Proyecto_213,84,369314.83,Recurso A,Exito,2020-07-31,2020-08-31,Alta,False,32.35,Nivel Medio,General,10,12,Más del 75%,True,False,Presencial,Fijo,7,3,4540965.28,True,False,Entregable B,False,Info B
214,49,Proyecto_214,303,995525.69,Recurso B,Fracaso,2020-08-01,2020-09-01,Alta,False,39.81,Nivel Bajo,General,9,15,25%-50%,True,True,Remoto,Flexible,2,3,3141696.96,False,False,Entregable C,True,Info A
215,2,Proyecto_215,219,451888.83,Recurso B,Exito,2020-08-02,2020-09-02,Baja,False,78.63,Nivel Bajo,Específica,9,21,Más del 75%,False,True,Híbrido,Flexible,2,4,1548510.42,False,True,Entregable A,False,Info B
