duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,exito,prob_exito
25,786849,250k a 1M,Intermedio,General,Presencial,5,Dentro del mercado,106,0,19.03
19,663168,250k a 1M,Experto,Específica,Híbrido,1,Dentro del mercado,162,0,33.22
15,628944,250k a 1M,Experto,Específica,Híbrido,1,Por encima del mercado,114,1,37.85
6,681711,250k a 1M,Intermedio,General,Híbrido,8,Por debajo del mercado,124,1,40.0
11,600543,Más de 1M,Experto,General,Híbrido,8,Por debajo del mercado,104,1,31.14
15,688826,Menos de 250k,Básico,General,Híbrido,9,Por debajo del mercado,67,1,23.48
7,367220,Menos de 250k,Básico,Sin Experiencia,Híbrido,1,Por debajo del mercado,119,1,45.41
20,775537,Menos de 250k,Intermedio,Sin Experiencia,Presencial,2,Dentro del mercado,193,0,32.47
6,757686,Menos de 250k,Intermedio,Específica,Remoto,3,Dentro del mercado,74,1,52.46
8,576096,250k a 1M,Intermedio,Específica,Híbrido,10,Por encima del mercado,143,1,30.93
9,442401,Menos de 250k,Experto,General,Híbrido,5,Por debajo del mercado,109,1,36.31
16,255294,Más de 1M,Experto,Específica,Híbrido,10,Dentro del mercado,71,0,8.01
7,545732,Más de 1M,Básico,Específica,Remoto,7,Dentro del mercado,145,1,37.93
1,836983,Menos de 250k,Experto,General,Híbrido,5,Dentro del mercado,139,1,59.6
19,267833,Menos de 250k,Básico,Sin Experiencia,Híbrido,7,Por debajo del mercado,129,0,12.37
9,703615,Más de 1M,Experto,Sin Experiencia,Remoto,1,Dentro del mercado,187,1,50.03
6,405712,Más de 1M,Básico,Sin Experiencia,Híbrido,1,Por debajo del mercado,192,1,48.83
7,422780,250k a 1M,Intermedio,Específica,Remoto,6,Por debajo del mercado,103,1,36.56
22,264908,Más de 1M,Experto,General,Remoto,5,Por encima del mercado,95,0,9.37
8,349501,250k a 1M,Básico,Sin Experiencia,Híbrido,11,Por encima del mercado,29,0,23.71
11,629356,250k a 1M,Experto,Específica,Presencial,1,Por debajo del mercado,177,1,44.97
9,654226,250k a 1M,Intermedio,General,Presencial,6,Por debajo del mercado,96,1,38.59
5,547172,250k a 1M,Básico,Sin Experiencia,Híbrido,7,Por debajo del mercado,70,1,41.83
8,399837,250k a 1M,Experto,Sin Experiencia,Remoto,6,Dentro del mercado,53,1,35.37
4,279289,Menos de 250k,Experto,General,Remoto,8,Dentro del mercado,53,1,33.4
18,512352,Más de 1M,Intermedio,Específica,Remoto,3,Dentro del mercado,188,1,27.04
13,427009,250k a 1M,Intermedio,Específica,Híbrido,7,Por encima del mercado,145,1,24.67
27,542236,Más de 1M,Básico,Sin Experiencia,Presencial,7,Por debajo del mercado,26,0,5.36
8,435752,Más de 1M,Experto,General,Remoto,8,Dentro del mercado,28,1,30.99
7,440867,250k a 1M,Experto,Específica,Remoto,3,Dentro del mercado,106,1,42.68
21,531792,Menos de 250k,Intermedio,General,Híbrido,1,Por encima del mercado,49,0,25.07
18,570438,250k a 1M,Intermedio,General,Presencial,3,Por encima del mercado,87,0,27.45
14,744784,Menos de 250k,Básico,Sin Experiencia,Presencial,2,Por debajo del mercado,178,1,41.15
5,432602,Más de 1M,Experto,General,Híbrido,3,Por debajo del mercado,153,1,45.34
22,609099,Menos de 250k,Experto,General,Presencial,4,Dentro del mercado,14,0,19.78
12,860724,Menos de 250k,Básico,General,Híbrido,2,Dentro del mercado,49,1,47.71
9,614415,Menos de 250k,Básico,Específica,Remoto,5,Dentro del mercado,112,1,39.62
19,732850,Más de 1M,Intermedio,Sin Experiencia,Híbrido,1,Dentro del mercado,156,0,33.97
12,375875,Más de 1M,Intermedio,Sin Experiencia,Remoto,5,Dentro del mercado,59,1,30.06
5,355929,Menos de 250k,Básico,General,Híbrido,4,Por encima del mercado,118,1,43.53
12,468125,Menos de 250k,Básico,General,Remoto,5,Por debajo del mercado,77,1,32.03
7,489412,250k a 1M,Experto,Específica,Remoto,6,Por encima del mercado,188,1,37.69
1,714165,Menos de 250k,Básico,Sin Experiencia,Híbrido,4,Por debajo del mercado,131,1,58.7
7,354063,250k a 1M,Básico,Específica,Remoto,3,Por debajo del mercado,90,1,42.34
9,482274,Menos de 250k,Experto,Sin Experiencia,Presencial,3,Por debajo del mercado,25,1,41.26
5,714965,250k a 1M,Básico,Específica,Híbrido,8,Por encima del mercado,47,1,43.29
15,543109,Más de 1M,Intermedio,General,Presencial,9,Dentro del mercado,10,1,20.17
7,497837,Menos de 250k,Intermedio,Específica,Remoto,3,Por debajo del mercado,114,1,43.31
15,547700,Menos de 250k,Experto,General,Remoto,5,Por debajo del mercado,133,1,29.84
5,274489,Menos de 250k,Básico,Sin Experiencia,Remoto,1,Por encima del mercado,136,1,47.2
17,271249,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,4,Por encima del mercado,69,1,18.78
4,182357,250k a 1M,Intermedio,General,Remoto,1,Dentro del mercado,164,0,45.32
1,541336,Menos de 250k,Intermedio,Sin Experiencia,Presencial,4,Dentro del mercado,179,1,54.8
19,683771,Más de 1M,Intermedio,Específica,Presencial,8,Por debajo del mercado,67,0,18.26
7,653117,Más de 1M,Básico,General,Híbrido,1,Por encima del mercado,159,1,52.89
23,728726,Menos de 250k,Básico,Sin Experiencia,Presencial,2,Dentro del mercado,107,0,26.06
15,790844,Más de 1M,Básico,Específica,Híbrido,2,Dentro del mercado,74,1,39.51
17,528929,Menos de 250k,Básico,Específica,Híbrido,1,Dentro del mercado,162,1,33.32
18,487078,Menos de 250k,Intermedio,Sin Experiencia,Remoto,8,Por encima del mercado,40,0,16.55
13,795193,Más de 1M,Experto,Sin Experiencia,Presencial,6,Por encima del mercado,26,1,37.09
13,359797,Menos de 250k,Experto,Específica,Presencial,10,Por encima del mercado,80,0,16.9
20,264293,Más de 1M,Intermedio,General,Presencial,2,Por encima del mercado,89,0,19.77
13,432224,250k a 1M,Intermedio,Sin Experiencia,Remoto,1,Por encima del mercado,18,1,37.69
8,408851,Menos de 250k,Experto,Sin Experiencia,Híbrido,8,Por debajo del mercado,125,1,31.86
16,509665,250k a 1M,Experto,General,Presencial,4,Por debajo del mercado,61,1,29.05
1,329996,Más de 1M,Intermedio,General,Presencial,4,Por encima del mercado,35,1,49.38
20,573947,250k a 1M,Intermedio,Sin Experiencia,Presencial,9,Por debajo del mercado,132,0,12.28
20,386178,250k a 1M,Básico,General,Presencial,6,Por encima del mercado,79,0,15.23
19,745641,Más de 1M,Básico,Específica,Remoto,8,Por debajo del mercado,153,0,21.23
19,261087,250k a 1M,Experto,Específica,Híbrido,3,Por debajo del mercado,123,0,18.67
11,472105,250k a 1M,Intermedio,Específica,Presencial,3,Dentro del mercado,90,1,37.0
11,433017,Más de 1M,Experto,Sin Experiencia,Presencial,4,Por encima del mercado,155,1,34.08
5,546178,250k a 1M,Básico,General,Híbrido,7,Por debajo del mercado,121,1,41.93
22,685341,Más de 1M,Básico,Específica,Remoto,5,Por debajo del mercado,99,0,19.35
9,553242,250k a 1M,Experto,General,Remoto,6,Dentro del mercado,126,1,35.87
14,474282,Más de 1M,Básico,Específica,Remoto,1,Por debajo del mercado,127,1,36.46
14,638251,Más de 1M,Intermedio,General,Remoto,1,Dentro del mercado,45,1,41.42
4,668605,250k a 1M,Experto,Específica,Presencial,1,Por debajo del mercado,218,1,58.12
2,553840,250k a 1M,Intermedio,Específica,Híbrido,4,Dentro del mercado,103,1,53.57
12,577518,250k a 1M,Intermedio,Específica,Híbrido,1,Dentro del mercado,104,1,42.38
9,629327,Menos de 250k,Básico,Específica,Híbrido,10,Por encima del mercado,12,0,30.13
11,171215,Menos de 250k,Intermedio,Específica,Remoto,5,Por encima del mercado,106,0,25.3
18,429839,Menos de 250k,Experto,Específica,Remoto,6,Por debajo del mercado,109,0,18.79
13,575247,Más de 1M,Intermedio,Específica,Híbrido,2,Por encima del mercado,43,1,38.67
17,441679,250k a 1M,Intermedio,Específica,Presencial,2,Por encima del mercado,48,1,30.18
15,442371,Más de 1M,Intermedio,Específica,Remoto,10,Por encima del mercado,55,1,17.3
10,574980,Menos de 250k,Intermedio,General,Presencial,10,Por debajo del mercado,85,0,26.84
6,579529,250k a 1M,Intermedio,General,Híbrido,6,Por debajo del mercado,111,1,42.01
14,593412,Más de 1M,Básico,Sin Experiencia,Remoto,1,Por encima del mercado,89,1,40.19
13,341555,250k a 1M,Experto,Específica,Presencial,4,Por encima del mercado,115,1,30.25
17,216439,Más de 1M,Básico,General,Remoto,6,Por debajo del mercado,134,1,14.38
11,660877,250k a 1M,Experto,General,Híbrido,4,Por encima del mercado,127,1,39.4
10,351517,Menos de 250k,Experto,General,Híbrido,1,Dentro del mercado,118,1,39.76
11,337695,Menos de 250k,Experto,General,Híbrido,11,Por debajo del mercado,114,0,19.64
6,319650,250k a 1M,Experto,General,Presencial,2,Por debajo del mercado,114,1,42.19
21,730206,Más de 1M,Experto,General,Remoto,1,Dentro del mercado,93,0,31.79
19,542405,Menos de 250k,Intermedio,Sin Experiencia,Remoto,5,Por encima del mercado,67,0,22.35
5,568505,Menos de 250k,Básico,General,Remoto,9,Dentro del mercado,95,1,39.24
17,637910,Menos de 250k,Básico,Sin Experiencia,Híbrido,7,Por encima del mercado,133,1,24.83
1,491526,250k a 1M,Intermedio,Sin Experiencia,Presencial,1,Por encima del mercado,132,1,58.52
18,702538,250k a 1M,Experto,Específica,Híbrido,1,Por debajo del mercado,125,1,35.71
8,260639,Más de 1M,Básico,Específica,Híbrido,1,Por debajo del mercado,76,1,41.48
14,282879,Más de 1M,Intermedio,Específica,Presencial,4,Por encima del mercado,89,1,25.22
1,271846,Más de 1M,Intermedio,General,Híbrido,4,Dentro del mercado,89,1,47.97
5,584334,250k a 1M,Básico,Específica,Híbrido,7,Por debajo del mercado,70,1,43.51
15,601284,250k a 1M,Básico,General,Remoto,3,Por encima del mercado,145,1,34.46
8,405484,Más de 1M,Experto,General,Presencial,8,Por debajo del mercado,10,1,31.3
7,453512,Más de 1M,Experto,Específica,Presencial,7,Por debajo del mercado,201,1,35.81
20,753614,250k a 1M,Básico,Específica,Remoto,3,Por debajo del mercado,204,0,29.26
25,361113,Más de 1M,Experto,Sin Experiencia,Presencial,6,Dentro del mercado,103,0,4.57
18,559087,Menos de 250k,Intermedio,Sin Experiencia,Remoto,9,Dentro del mercado,120,1,16.63
5,362857,250k a 1M,Experto,General,Híbrido,2,Por encima del mercado,142,1,45.75
23,719195,Más de 1M,Experto,General,Presencial,4,Dentro del mercado,62,0,21.62
3,625685,250k a 1M,Intermedio,Específica,Presencial,4,Por encima del mercado,128,1,52.65
10,220216,Menos de 250k,Experto,Específica,Híbrido,4,Por encima del mercado,166,1,30.7
12,447840,250k a 1M,Intermedio,Sin Experiencia,Híbrido,7,Por debajo del mercado,10,1,25.84
24,84199,250k a 1M,Experto,Específica,Presencial,8,Por debajo del mercado,28,0,0.0
17,680091,250k a 1M,Básico,General,Presencial,6,Dentro del mercado,138,1,25.44
9,909462,250k a 1M,Experto,Específica,Presencial,6,Por encima del mercado,86,1,45.22
6,63912,Menos de 250k,Básico,Sin Experiencia,Remoto,3,Por encima del mercado,81,0,34.42
18,214580,250k a 1M,Básico,General,Presencial,6,Por debajo del mercado,84,0,13.36
9,533464,250k a 1M,Básico,Sin Experiencia,Presencial,1,Por debajo del mercado,44,1,46.38
13,496308,Más de 1M,Básico,Sin Experiencia,Híbrido,12,Por debajo del mercado,79,0,15.37
4,417831,250k a 1M,Básico,General,Híbrido,9,Dentro del mercado,34,1,36.04
15,152476,Más de 1M,Intermedio,Sin Experiencia,Remoto,8,Por encima del mercado,165,0,12.38
15,564689,Menos de 250k,Intermedio,Específica,Híbrido,6,Por encima del mercado,107,1,26.78
5,677503,Menos de 250k,Intermedio,Específica,Presencial,6,Por encima del mercado,105,1,46.9
18,1069397,Menos de 250k,Básico,Sin Experiencia,Presencial,1,Por debajo del mercado,133,0,44.42
15,761458,Menos de 250k,Experto,Específica,Remoto,1,Dentro del mercado,240,1,41.04
16,240257,Más de 1M,Intermedio,Sin Experiencia,Híbrido,2,Dentro del mercado,47,1,25.41
10,497622,250k a 1M,Experto,Específica,Híbrido,5,Por debajo del mercado,10,1,35.88
13,618416,Menos de 250k,Experto,Sin Experiencia,Híbrido,4,Dentro del mercado,98,1,35.36
12,362348,250k a 1M,Básico,Específica,Remoto,7,Dentro del mercado,10,1,23.56
11,656002,Más de 1M,Básico,General,Híbrido,2,Por encima del mercado,83,1,43.68
13,640676,Más de 1M,Básico,General,Híbrido,8,Por debajo del mercado,144,1,28.15
20,747472,Más de 1M,Intermedio,Específica,Híbrido,3,Por debajo del mercado,176,0,31.04
18,660449,Menos de 250k,Básico,Sin Experiencia,Presencial,4,Por debajo del mercado,22,0,28.27
5,557029,250k a 1M,Intermedio,Específica,Remoto,8,Por debajo del mercado,53,1,40.37
18,372414,250k a 1M,Intermedio,Sin Experiencia,Presencial,7,Por encima del mercado,118,1,16.43
19,241384,250k a 1M,Intermedio,Específica,Remoto,1,Dentro del mercado,138,0,21.63
11,543803,Más de 1M,Intermedio,Específica,Híbrido,8,Dentro del mercado,141,1,28.72
15,419233,Menos de 250k,Básico,General,Presencial,5,Por encima del mercado,174,1,24.86
15,438561,Más de 1M,Intermedio,Sin Experiencia,Híbrido,1,Dentro del mercado,136,1,34.02
7,724358,Más de 1M,Básico,Sin Experiencia,Híbrido,2,Por debajo del mercado,94,1,51.66
10,773785,250k a 1M,Básico,Sin Experiencia,Remoto,4,Por encima del mercado,153,1,45.62
17,252927,Más de 1M,Intermedio,Sin Experiencia,Híbrido,1,Por encima del mercado,103,1,25.83
9,457914,250k a 1M,Básico,Sin Experiencia,Presencial,9,Por debajo del mercado,114,1,28.35
18,413359,Menos de 250k,Experto,General,Remoto,4,Por debajo del mercado,75,1,22.83
20,562982,250k a 1M,Básico,Específica,Remoto,6,Por debajo del mercado,108,0,18.26
19,50000,Menos de 250k,Básico,Sin Experiencia,Presencial,6,Dentro del mercado,19,0,8.57
24,207832,250k a 1M,Intermedio,Sin Experiencia,Híbrido,7,Por debajo del mercado,152,0,1.16
11,476501,Más de 1M,Intermedio,Específica,Híbrido,10,Por encima del mercado,50,0,22.78
13,657223,Más de 1M,Básico,General,Híbrido,7,Dentro del mercado,56,1,30.6
14,515058,Menos de 250k,Intermedio,General,Híbrido,10,Dentro del mercado,10,0,19.21
12,634301,Menos de 250k,Experto,General,Híbrido,7,Por encima del mercado,59,1,32.25
15,539462,Menos de 250k,Experto,Específica,Remoto,5,Dentro del mercado,52,1,27.28
2,755258,250k a 1M,Intermedio,Específica,Remoto,6,Por debajo del mercado,111,1,54.06
13,797178,250k a 1M,Básico,General,Presencial,1,Por debajo del mercado,35,1,45.88
4,347907,Menos de 250k,Experto,General,Híbrido,4,Por debajo del mercado,78,1,45.2
6,676729,Más de 1M,Experto,Específica,Híbrido,5,Por debajo del mercado,66,1,47.41
16,601624,250k a 1M,Básico,General,Híbrido,6,Dentro del mercado,12,1,25.08
11,1000934,250k a 1M,Intermedio,Sin Experiencia,Presencial,5,Por encima del mercado,112,1,47.17
16,340433,250k a 1M,Experto,Específica,Híbrido,6,Dentro del mercado,89,1,19.53
11,476653,Menos de 250k,Básico,General,Remoto,1,Por encima del mercado,102,1,42.06
19,293545,Menos de 250k,Básico,Sin Experiencia,Híbrido,1,Por encima del mercado,142,0,24.27
11,305413,Menos de 250k,Experto,Específica,Presencial,1,Por debajo del mercado,100,1,37.12
1,577113,Menos de 250k,Intermedio,Específica,Remoto,10,Dentro del mercado,83,1,43.33
13,541109,Menos de 250k,Experto,Sin Experiencia,Remoto,1,Por debajo del mercado,146,1,38.88
1,608290,Más de 1M,Básico,Específica,Remoto,3,Dentro del mercado,84,1,58.27
3,603951,Más de 1M,Experto,General,Híbrido,5,Dentro del mercado,75,1,49.0
7,452872,Menos de 250k,Intermedio,Específica,Presencial,1,Por debajo del mercado,133,1,48.15
6,451492,250k a 1M,Básico,General,Presencial,2,Dentro del mercado,61,1,46.6
9,305840,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,7,Por debajo del mercado,158,1,29.04
6,359769,Más de 1M,Experto,Sin Experiencia,Presencial,4,Por encima del mercado,108,1,42.04
4,488640,Más de 1M,Experto,Específica,Remoto,10,Por debajo del mercado,178,0,36.17
21,539406,250k a 1M,Intermedio,Sin Experiencia,Remoto,1,Dentro del mercado,97,0,26.07
8,642158,Más de 1M,Experto,Sin Experiencia,Presencial,4,Dentro del mercado,147,1,44.91
1,621772,Menos de 250k,Intermedio,Específica,Presencial,4,Por encima del mercado,18,1,56.5
10,811415,250k a 1M,Experto,General,Híbrido,5,Por encima del mercado,164,1,43.95
5,305462,Menos de 250k,Intermedio,Específica,Híbrido,1,Por encima del mercado,134,1,46.24
7,453483,Menos de 250k,Intermedio,Específica,Híbrido,3,Por debajo del mercado,68,1,43.67
16,322939,250k a 1M,Básico,General,Híbrido,7,Por debajo del mercado,143,1,16.24
9,755457,Menos de 250k,Básico,General,Híbrido,4,Dentro del mercado,37,1,44.98
5,399505,Más de 1M,Intermedio,General,Híbrido,2,Por encima del mercado,75,1,47.93
15,731005,Menos de 250k,Experto,Específica,Remoto,11,Por encima del mercado,57,0,21.33
19,790557,250k a 1M,Experto,General,Presencial,5,Por debajo del mercado,146,0,27.97
15,582687,250k a 1M,Experto,Sin Experiencia,Híbrido,7,Dentro del mercado,162,1,25.52
1,558612,250k a 1M,Intermedio,General,Remoto,7,Por encima del mercado,78,1,47.71
5,507729,Menos de 250k,Intermedio,Sin Experiencia,Presencial,5,Por debajo del mercado,36,1,44.27
12,436579,250k a 1M,Intermedio,General,Presencial,3,Por debajo del mercado,51,1,35.18
11,412523,250k a 1M,Intermedio,Sin Experiencia,Presencial,6,Por encima del mercado,105,1,31.56
10,470517,Menos de 250k,Básico,Sin Experiencia,Híbrido,3,Por encima del mercado,101,1,39.24
6,864876,Más de 1M,Intermedio,Sin Experiencia,Híbrido,6,Dentro del mercado,83,1,49.22
4,291629,Menos de 250k,Experto,Sin Experiencia,Híbrido,5,Por encima del mercado,59,1,42.33
24,540922,250k a 1M,Básico,Sin Experiencia,Presencial,8,Por debajo del mercado,181,0,7.27
12,642261,250k a 1M,Experto,General,Presencial,2,Por encima del mercado,69,1,42.63
16,443125,Menos de 250k,Intermedio,Específica,Remoto,7,Por encima del mercado,58,1,20.35
12,583216,Más de 1M,Básico,Específica,Remoto,7,Dentro del mercado,157,1,30.84
12,199080,250k a 1M,Intermedio,Específica,Remoto,4,Por debajo del mercado,86,0,25.95
12,765009,250k a 1M,Básico,Específica,Remoto,7,Por encima del mercado,126,1,35.37
5,726230,250k a 1M,Experto,Específica,Presencial,6,Por debajo del mercado,56,1,46.85
3,480315,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,7,Dentro del mercado,125,1,43.15
14,324033,250k a 1M,Intermedio,General,Híbrido,7,Por debajo del mercado,137,1,20.62
13,658580,Más de 1M,Básico,Sin Experiencia,Híbrido,5,Por encima del mercado,44,1,34.29
18,270376,250k a 1M,Básico,General,Híbrido,3,Por encima del mercado,73,1,20.95
16,299075,250k a 1M,Intermedio,General,Remoto,3,Dentro del mercado,55,1,23.77
7,489278,Más de 1M,Básico,General,Presencial,4,Dentro del mercado,74,1,41.6
19,803608,250k a 1M,Intermedio,General,Híbrido,8,Dentro del mercado,180,0,23.71
17,628116,Menos de 250k,Básico,Específica,Presencial,7,Por debajo del mercado,113,1,24.26
16,370601,Menos de 250k,Experto,General,Remoto,8,Por debajo del mercado,197,1,16.32
25,163580,Menos de 250k,Básico,General,Remoto,8,Por debajo del mercado,174,0,0.0
24,508304,Más de 1M,Experto,Específica,Híbrido,4,Por debajo del mercado,157,0,13.57
16,550284,250k a 1M,Básico,Sin Experiencia,Híbrido,11,Dentro del mercado,173,0,15.08
15,485444,Menos de 250k,Básico,Sin Experiencia,Remoto,5,Por debajo del mercado,158,1,27.11
18,861278,Más de 1M,Intermedio,Sin Experiencia,Remoto,4,Por debajo del mercado,185,0,33.68
8,473615,250k a 1M,Básico,Sin Experiencia,Presencial,6,Por debajo del mercado,127,1,35.68
9,50000,Más de 1M,Básico,General,Remoto,6,Por debajo del mercado,134,0,24.05
16,418572,Menos de 250k,Experto,Específica,Presencial,3,Dentro del mercado,133,1,28.18
7,590929,Menos de 250k,Básico,Específica,Remoto,5,Dentro del mercado,78,1,44.29
16,577379,Menos de 250k,Intermedio,Sin Experiencia,Presencial,4,Por encima del mercado,142,1,31.19
13,464664,Más de 1M,Experto,Específica,Remoto,5,Por encima del mercado,163,1,29.2
7,431556,Más de 1M,Intermedio,General,Remoto,7,Por debajo del mercado,70,1,34.58
12,100075,Menos de 250k,Intermedio,Sin Experiencia,Presencial,4,Por debajo del mercado,57,0,23.84
