duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,prob_exito,exito
16,966707,Menos de 250k,Intermedio,Específica,Híbrido,10,Por debajo del mercado,0,100.0,1
40,128000,Más de 1M,Intermedio,Específica,Presencial,18,Dentro del mercado,0,90.2,1
17,368754,Entre 250k y 1M,Básico,Específica,Presencial,1,Dentro del mercado,1,56.1,0
55,64749,Menos de 250k,Experto,Específica,Remoto,17,Por debajo del mercado,0,76.6,1
32,936258,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,10,Dentro del mercado,0,81.3,1
22,334258,Entre 250k y 1M,Experto,Específica,Híbrido,18,Dentro del mercado,0,97.9,1
12,785819,Menos de 250k,Intermedio,Específica,Presencial,1,Dentro del mercado,1,92.2,1
46,555966,Más de 1M,Experto,Sin Experiencia,Híbrido,12,Por debajo del mercado,0,79.0,1
15,183345,Más de 1M,Intermedio,Sin Experiencia,Remoto,5,Dentro del mercado,1,100.0,1
20,235940,Más de 1M,Experto,Específica,Presencial,6,Dentro del mercado,1,74.3,1
49,925288,Más de 1M,Intermedio,Sin Experiencia,Remoto,12,Por encima del mercado,0,97.0,1
19,856956,Menos de 250k,Intermedio,Sin Experiencia,Presencial,8,Dentro del mercado,0,94.3,1
18,125889,Más de 1M,Intermedio,Sin Experiencia,Híbrido,8,Dentro del mercado,1,100.0,1
39,276077,Menos de 250k,Básico,Sin Experiencia,Híbrido,7,Por debajo del mercado,0,100.0,1
43,113709,Menos de 250k,Intermedio,General,Presencial,1,Dentro del mercado,0,89.4,1
28,974584,Más de 1M,Experto,Sin Experiencia,Híbrido,1,Por encima del mercado,1,76.0,1
53,356906,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,13,Dentro del mercado,1,100.0,1
48,57297,Más de 1M,Intermedio,Específica,Remoto,20,Por debajo del mercado,1,100.0,1
17,915070,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,6,Por debajo del mercado,1,100.0,1
59,292314,Entre 250k y 1M,Intermedio,General,Presencial,4,Por debajo del mercado,1,99.6,1
34,922892,Entre 250k y 1M,Básico,General,Remoto,11,Dentro del mercado,1,65.6,0
32,308005,Más de 1M,Experto,General,Presencial,5,Por debajo del mercado,1,76.9,1
29,134722,Menos de 250k,Experto,General,Remoto,11,Por debajo del mercado,0,52.0,0
46,350295,Menos de 250k,Intermedio,General,Híbrido,2,Por encima del mercado,0,60.3,0
48,893847,Más de 1M,Intermedio,General,Presencial,8,Por debajo del mercado,1,77.5,1
20,685454,Más de 1M,Experto,Específica,Remoto,4,Por debajo del mercado,0,100.0,1
16,895378,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,1,Dentro del mercado,0,91.5,1
20,595891,Entre 250k y 1M,Intermedio,General,Híbrido,17,Por debajo del mercado,0,64.0,0
43,627256,Menos de 250k,Experto,General,Presencial,6,Por debajo del mercado,0,59.9,0
25,886080,Menos de 250k,Experto,Específica,Híbrido,13,Dentro del mercado,1,91.0,1
47,231063,Entre 250k y 1M,Experto,Específica,Remoto,11,Por debajo del mercado,1,100.0,1
42,940874,Entre 250k y 1M,Experto,Específica,Presencial,8,Dentro del mercado,1,73.3,1
55,826468,Más de 1M,Básico,General,Remoto,15,Por debajo del mercado,1,97.7,1
20,632431,Entre 250k y 1M,Básico,Específica,Presencial,7,Por encima del mercado,0,82.6,1
52,806490,Entre 250k y 1M,Experto,Específica,Remoto,10,Por encima del mercado,1,100.0,1
43,758937,Entre 250k y 1M,Intermedio,General,Presencial,11,Por encima del mercado,0,100.0,1
40,678327,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,14,Dentro del mercado,0,100.0,1
28,707859,Más de 1M,Experto,Sin Experiencia,Remoto,3,Por encima del mercado,1,100.0,1
35,906567,Menos de 250k,Experto,Sin Experiencia,Presencial,9,Por encima del mercado,1,68.6,0
35,678914,Entre 250k y 1M,Intermedio,General,Híbrido,15,Por debajo del mercado,0,55.1,0
46,473184,Más de 1M,Intermedio,General,Híbrido,10,Por debajo del mercado,0,93.5,1
36,961467,Más de 1M,Básico,Sin Experiencia,Presencial,16,Por encima del mercado,0,100.0,1
22,986703,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,6,Por encima del mercado,1,100.0,1
31,563117,Más de 1M,Experto,Específica,Híbrido,6,Por debajo del mercado,0,100.0,1
38,724887,Menos de 250k,Básico,Específica,Remoto,16,Dentro del mercado,1,100.0,1
12,572621,Más de 1M,Experto,General,Híbrido,20,Dentro del mercado,1,86.7,1
15,245656,Más de 1M,Intermedio,General,Presencial,13,Dentro del mercado,0,100.0,1
58,715666,Entre 250k y 1M,Experto,General,Híbrido,5,Por encima del mercado,1,100.0,1
38,549579,Más de 1M,Experto,General,Presencial,10,Por debajo del mercado,0,96.5,1
41,945412,Más de 1M,Básico,Sin Experiencia,Híbrido,1,Por debajo del mercado,1,56.8,0
23,226834,Más de 1M,Intermedio,Específica,Remoto,19,Dentro del mercado,0,85.0,1
19,140420,Menos de 250k,Experto,Sin Experiencia,Híbrido,6,Dentro del mercado,1,100.0,1
44,479458,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,5,Por encima del mercado,0,100.0,1
56,221845,Más de 1M,Intermedio,Específica,Presencial,19,Por debajo del mercado,1,100.0,1
55,972673,Más de 1M,Intermedio,Específica,Híbrido,17,Dentro del mercado,1,95.4,1
58,941445,Más de 1M,Intermedio,Sin Experiencia,Remoto,8,Por encima del mercado,1,62.8,0
56,783567,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,10,Por encima del mercado,0,100.0,1
56,307717,Más de 1M,Básico,General,Presencial,11,Por debajo del mercado,0,65.5,0
37,753161,Menos de 250k,Básico,General,Híbrido,15,Por debajo del mercado,1,100.0,1
58,216933,Entre 250k y 1M,Básico,General,Presencial,11,Por encima del mercado,1,98.8,1
48,621721,Menos de 250k,Básico,Específica,Remoto,15,Dentro del mercado,1,93.9,1
47,115564,Más de 1M,Básico,Específica,Híbrido,1,Por encima del mercado,1,87.1,1
60,233342,Menos de 250k,Intermedio,Específica,Híbrido,12,Dentro del mercado,1,97.8,1
18,588702,Entre 250k y 1M,Intermedio,General,Presencial,13,Por encima del mercado,1,81.9,1
30,801733,Entre 250k y 1M,Experto,General,Presencial,16,Por encima del mercado,0,100.0,1
16,416192,Más de 1M,Intermedio,Sin Experiencia,Presencial,10,Por encima del mercado,0,78.7,1
39,900072,Menos de 250k,Experto,Sin Experiencia,Híbrido,7,Por debajo del mercado,1,88.8,1
52,482108,Menos de 250k,Básico,General,Presencial,16,Dentro del mercado,0,92.7,1
34,572649,Menos de 250k,Intermedio,Sin Experiencia,Remoto,4,Por encima del mercado,0,83.0,1
35,853081,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,5,Dentro del mercado,0,100.0,1
54,80956,Menos de 250k,Experto,Específica,Híbrido,1,Dentro del mercado,0,81.0,1
60,832725,Más de 1M,Básico,General,Presencial,17,Por debajo del mercado,1,100.0,1
14,897614,Entre 250k y 1M,Básico,Específica,Remoto,2,Dentro del mercado,1,100.0,1
49,167273,Entre 250k y 1M,Experto,Específica,Presencial,2,Por encima del mercado,1,90.6,1
28,910998,Más de 1M,Experto,Específica,Presencial,18,Por encima del mercado,1,100.0,1
33,951072,Menos de 250k,Intermedio,Sin Experiencia,Remoto,10,Por debajo del mercado,0,100.0,1
21,82739,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,2,Por encima del mercado,0,91.1,1
27,757730,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,9,Dentro del mercado,0,75.3,1
59,619977,Menos de 250k,Intermedio,Sin Experiencia,Remoto,19,Por debajo del mercado,0,100.0,1
40,82516,Menos de 250k,Básico,Sin Experiencia,Presencial,11,Por debajo del mercado,1,100.0,1
42,758979,Menos de 250k,Básico,General,Presencial,4,Dentro del mercado,0,100.0,1
18,574239,Entre 250k y 1M,Intermedio,General,Presencial,16,Dentro del mercado,1,95.5,1
48,191230,Entre 250k y 1M,Básico,General,Presencial,17,Por debajo del mercado,1,78.6,1
47,933245,Entre 250k y 1M,Básico,General,Presencial,13,Dentro del mercado,1,100.0,1
29,250030,Más de 1M,Experto,Sin Experiencia,Híbrido,7,Por debajo del mercado,0,72.2,1
30,88324,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,17,Por encima del mercado,1,100.0,1
50,97359,Más de 1M,Básico,General,Presencial,17,Dentro del mercado,1,76.7,1
40,648899,Menos de 250k,Básico,Sin Experiencia,Presencial,14,Dentro del mercado,1,66.3,0
33,54481,Menos de 250k,Experto,Específica,Presencial,20,Dentro del mercado,0,100.0,1
13,307247,Entre 250k y 1M,Experto,Específica,Remoto,1,Por debajo del mercado,1,96.3,1
40,158073,Más de 1M,Experto,Sin Experiencia,Remoto,2,Dentro del mercado,1,100.0,1
17,342204,Menos de 250k,Básico,Sin Experiencia,Híbrido,3,Dentro del mercado,1,59.9,0
50,182925,Menos de 250k,Intermedio,General,Híbrido,3,Dentro del mercado,1,52.6,0
56,425696,Más de 1M,Básico,General,Presencial,11,Por encima del mercado,1,54.3,0
12,862469,Más de 1M,Intermedio,General,Presencial,13,Por debajo del mercado,1,100.0,1
60,481484,Menos de 250k,Intermedio,General,Híbrido,19,Por debajo del mercado,0,100.0,1
47,380292,Más de 1M,Básico,Sin Experiencia,Híbrido,12,Dentro del mercado,1,90.8,1
33,414691,Menos de 250k,Experto,General,Presencial,5,Por encima del mercado,0,100.0,1
21,991459,Más de 1M,Intermedio,General,Presencial,11,Por debajo del mercado,1,91.7,1
12,952870,Entre 250k y 1M,Básico,Específica,Remoto,8,Dentro del mercado,0,95.8,1
28,498029,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,11,Dentro del mercado,1,100.0,1
37,329997,Más de 1M,Básico,Sin Experiencia,Presencial,17,Por debajo del mercado,1,100.0,1
28,834295,Más de 1M,Básico,General,Presencial,18,Por debajo del mercado,0,100.0,1
52,215239,Menos de 250k,Básico,Específica,Presencial,19,Por debajo del mercado,0,100.0,1
31,996620,Entre 250k y 1M,Intermedio,Específica,Presencial,16,Por encima del mercado,0,87.8,1
12,412570,Entre 250k y 1M,Experto,Específica,Híbrido,1,Por encima del mercado,0,100.0,1
48,730306,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,4,Por encima del mercado,1,92.6,1
25,55164,Más de 1M,Intermedio,General,Remoto,4,Por debajo del mercado,0,83.3,1
15,767226,Menos de 250k,Intermedio,General,Presencial,9,Dentro del mercado,0,100.0,1
15,330361,Más de 1M,Básico,Específica,Remoto,3,Por debajo del mercado,1,100.0,1
14,550763,Más de 1M,Básico,Específica,Presencial,10,Por debajo del mercado,1,81.0,1
18,374802,Menos de 250k,Experto,General,Remoto,18,Por debajo del mercado,0,100.0,1
55,804036,Menos de 250k,Intermedio,General,Presencial,18,Por encima del mercado,0,100.0,1
14,60320,Menos de 250k,Intermedio,Específica,Híbrido,18,Por encima del mercado,0,82.7,1
34,90385,Más de 1M,Básico,Sin Experiencia,Remoto,11,Por encima del mercado,0,94.0,1
47,84989,Menos de 250k,Experto,Específica,Presencial,16,Por debajo del mercado,0,100.0,1
16,457768,Más de 1M,Intermedio,Sin Experiencia,Híbrido,15,Por debajo del mercado,1,100.0,1
50,161522,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,14,Por debajo del mercado,0,100.0,1
58,677602,Más de 1M,Básico,General,Híbrido,18,Por debajo del mercado,0,100.0,1
34,495669,Menos de 250k,Intermedio,Específica,Presencial,9,Dentro del mercado,1,100.0,1
12,383864,Entre 250k y 1M,Básico,General,Híbrido,16,Dentro del mercado,1,95.5,1
44,345436,Entre 250k y 1M,Experto,General,Presencial,7,Por debajo del mercado,1,83.4,1
43,755560,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,1,Por debajo del mercado,1,92.8,1
42,876405,Entre 250k y 1M,Experto,General,Presencial,6,Por debajo del mercado,0,99.1,1
46,736602,Menos de 250k,Experto,Sin Experiencia,Presencial,6,Por encima del mercado,0,61.6,0
53,254476,Menos de 250k,Experto,General,Híbrido,12,Dentro del mercado,1,62.4,0
32,679902,Más de 1M,Intermedio,Específica,Híbrido,1,Por debajo del mercado,0,100.0,1
38,321220,Menos de 250k,Experto,General,Híbrido,16,Por debajo del mercado,0,82.0,1
57,369674,Más de 1M,Intermedio,Específica,Híbrido,5,Dentro del mercado,1,100.0,1
42,609103,Menos de 250k,Experto,Sin Experiencia,Remoto,17,Dentro del mercado,1,100.0,1
26,473147,Menos de 250k,Intermedio,Sin Experiencia,Presencial,15,Por encima del mercado,0,100.0,1
45,954419,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,18,Dentro del mercado,1,80.9,1
17,606068,Más de 1M,Básico,General,Presencial,5,Por debajo del mercado,1,100.0,1
37,880332,Menos de 250k,Intermedio,Sin Experiencia,Remoto,6,Por debajo del mercado,0,51.8,0
39,852925,Más de 1M,Básico,Sin Experiencia,Presencial,18,Por encima del mercado,0,69.2,0
33,733069,Más de 1M,Básico,General,Híbrido,1,Dentro del mercado,0,85.1,1
44,967025,Menos de 250k,Intermedio,Sin Experiencia,Remoto,18,Por encima del mercado,1,100.0,1
27,239409,Menos de 250k,Básico,General,Presencial,13,Por debajo del mercado,1,100.0,1
50,119489,Menos de 250k,Básico,General,Presencial,9,Por encima del mercado,0,79.3,1
22,834775,Entre 250k y 1M,Intermedio,General,Remoto,3,Por encima del mercado,0,100.0,1
37,492575,Más de 1M,Intermedio,Sin Experiencia,Remoto,11,Por encima del mercado,1,100.0,1
14,292285,Más de 1M,Experto,Específica,Presencial,5,Dentro del mercado,0,92.9,1
58,443583,Más de 1M,Intermedio,General,Presencial,9,Dentro del mercado,0,100.0,1
59,317740,Menos de 250k,Intermedio,General,Presencial,3,Dentro del mercado,0,100.0,1
23,188124,Entre 250k y 1M,Básico,General,Remoto,5,Por debajo del mercado,1,100.0,1
40,272038,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,3,Por encima del mercado,0,100.0,1
33,536855,Menos de 250k,Experto,General,Híbrido,17,Dentro del mercado,0,87.1,1
16,698186,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,3,Por debajo del mercado,1,100.0,1
25,59313,Entre 250k y 1M,Experto,General,Presencial,1,Por encima del mercado,1,95.8,1
54,307646,Menos de 250k,Experto,General,Presencial,9,Dentro del mercado,0,100.0,1
46,648692,Menos de 250k,Intermedio,Específica,Remoto,2,Por debajo del mercado,1,64.7,0
21,631646,Más de 1M,Intermedio,Específica,Presencial,7,Por debajo del mercado,1,53.7,0
20,366306,Más de 1M,Básico,Sin Experiencia,Híbrido,3,Por encima del mercado,1,66.5,0
36,285470,Menos de 250k,Básico,General,Presencial,16,Por debajo del mercado,0,72.4,1
42,880775,Entre 250k y 1M,Intermedio,General,Presencial,20,Por debajo del mercado,0,100.0,1
23,555994,Entre 250k y 1M,Intermedio,Específica,Remoto,18,Dentro del mercado,0,100.0,1
56,135452,Más de 1M,Experto,Sin Experiencia,Remoto,3,Dentro del mercado,1,60.8,0
47,732111,Menos de 250k,Básico,Sin Experiencia,Híbrido,13,Dentro del mercado,1,82.2,1
33,552407,Más de 1M,Básico,General,Híbrido,19,Dentro del mercado,1,100.0,1
58,873112,Más de 1M,Experto,Específica,Presencial,11,Por encima del mercado,0,68.8,0
44,346458,Menos de 250k,Experto,Específica,Híbrido,7,Dentro del mercado,1,100.0,1
24,999898,Menos de 250k,Básico,General,Híbrido,8,Por debajo del mercado,1,100.0,1
50,117649,Entre 250k y 1M,Intermedio,General,Híbrido,2,Por encima del mercado,1,92.0,1
35,415251,Menos de 250k,Básico,General,Presencial,12,Dentro del mercado,1,87.6,1
18,758448,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,7,Por encima del mercado,1,100.0,1
20,791153,Menos de 250k,Básico,Sin Experiencia,Híbrido,4,Por debajo del mercado,1,100.0,1
51,307225,Más de 1M,Experto,Específica,Híbrido,14,Por debajo del mercado,0,84.1,1
51,452683,Entre 250k y 1M,Básico,Específica,Presencial,14,Dentro del mercado,1,76.9,1
44,185351,Menos de 250k,Intermedio,General,Presencial,12,Dentro del mercado,1,100.0,1
42,840151,Menos de 250k,Básico,General,Remoto,1,Por debajo del mercado,0,100.0,1
13,677664,Menos de 250k,Básico,General,Híbrido,11,Dentro del mercado,1,88.1,1
16,965012,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,18,Por encima del mercado,0,100.0,1
32,267315,Más de 1M,Intermedio,Sin Experiencia,Presencial,10,Por encima del mercado,1,100.0,1
22,148741,Más de 1M,Experto,Específica,Presencial,17,Por encima del mercado,1,82.5,1
49,887525,Menos de 250k,Básico,Específica,Presencial,18,Dentro del mercado,1,100.0,1
19,879561,Más de 1M,Básico,General,Híbrido,8,Dentro del mercado,1,100.0,1
22,240400,Menos de 250k,Básico,Específica,Híbrido,15,Dentro del mercado,0,51.3,0
51,156100,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,15,Por debajo del mercado,0,91.5,1
19,279459,Más de 1M,Experto,General,Remoto,9,Dentro del mercado,0,61.3,0
22,786637,Menos de 250k,Básico,Sin Experiencia,Remoto,15,Dentro del mercado,1,68.1,0
57,404679,Más de 1M,Experto,Específica,Híbrido,20,Por encima del mercado,1,63.4,0
31,975209,Menos de 250k,Experto,General,Presencial,11,Por debajo del mercado,1,100.0,1
46,608458,Más de 1M,Básico,Específica,Remoto,7,Por encima del mercado,1,100.0,1
22,784410,Más de 1M,Básico,General,Presencial,13,Dentro del mercado,1,78.4,1
23,711866,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,4,Por debajo del mercado,0,100.0,1
43,306255,Menos de 250k,Experto,Sin Experiencia,Híbrido,4,Por encima del mercado,1,71.2,1
58,330033,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,17,Por debajo del mercado,0,100.0,1
40,969933,Más de 1M,Básico,General,Presencial,7,Por debajo del mercado,1,100.0,1
18,498893,Más de 1M,Intermedio,Sin Experiencia,Presencial,14,Por debajo del mercado,0,67.1,0
46,845765,Menos de 250k,Experto,Específica,Híbrido,4,Dentro del mercado,0,77.1,1
46,763229,Menos de 250k,Experto,Específica,Presencial,15,Por encima del mercado,0,91.8,1
22,190710,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,18,Por encima del mercado,1,100.0,1
32,586443,Más de 1M,Experto,Sin Experiencia,Presencial,12,Por encima del mercado,0,100.0,1
23,832649,Más de 1M,Intermedio,Sin Experiencia,Híbrido,13,Por encima del mercado,1,81.7,1
33,356215,Más de 1M,Experto,General,Remoto,1,Por encima del mercado,1,68.2,0
53,632357,Más de 1M,Básico,General,Presencial,15,Por debajo del mercado,1,100.0,1
48,621009,Menos de 250k,Básico,Específica,Presencial,15,Dentro del mercado,1,82.7,1
42,78093,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,5,Dentro del mercado,1,100.0,1
54,518298,Más de 1M,Experto,General,Presencial,15,Por encima del mercado,0,83.8,1
19,387637,Entre 250k y 1M,Experto,Específica,Híbrido,3,Por debajo del mercado,1,95.2,1
21,274867,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,17,Dentro del mercado,1,89.9,1
26,252363,Más de 1M,Experto,Sin Experiencia,Presencial,15,Dentro del mercado,1,98.1,1
25,937689,Más de 1M,Básico,Específica,Remoto,10,Por debajo del mercado,0,96.2,1
22,914690,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,3,Por encima del mercado,0,100.0,1
60,240395,Menos de 250k,Experto,Específica,Remoto,4,Por debajo del mercado,1,92.6,1
26,222782,Menos de 250k,Intermedio,Específica,Híbrido,17,Dentro del mercado,1,96.4,1
13,279830,Más de 1M,Básico,General,Híbrido,11,Por encima del mercado,0,95.0,1
24,197416,Entre 250k y 1M,Intermedio,General,Presencial,10,Por debajo del mercado,1,100.0,1
39,779961,Menos de 250k,Básico,Sin Experiencia,Híbrido,4,Dentro del mercado,1,95.0,1
19,478077,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,12,Por debajo del mercado,1,52.9,0
54,120848,Más de 1M,Experto,Sin Experiencia,Remoto,1,Dentro del mercado,0,100.0,1
58,566497,Menos de 250k,Básico,General,Híbrido,1,Por encima del mercado,0,86.4,1
24,126235,Entre 250k y 1M,Experto,Específica,Remoto,19,Por debajo del mercado,1,89.0,1
37,959731,Entre 250k y 1M,Intermedio,General,Remoto,1,Dentro del mercado,0,100.0,1
12,62505,Menos de 250k,Básico,Específica,Híbrido,8,Por debajo del mercado,1,100.0,1
60,352325,Más de 1M,Básico,General,Presencial,2,Por debajo del mercado,1,99.3,1
28,352084,Menos de 250k,Experto,General,Híbrido,4,Por debajo del mercado,1,100.0,1
32,678857,Entre 250k y 1M,Experto,General,Remoto,6,Por debajo del mercado,0,92.1,1
58,532689,Más de 1M,Básico,Sin Experiencia,Presencial,2,Dentro del mercado,0,100.0,1
56,628416,Más de 1M,Intermedio,Específica,Híbrido,1,Por debajo del mercado,1,100.0,1
14,881474,Más de 1M,Intermedio,Específica,Híbrido,3,Por debajo del mercado,1,100.0,1
40,559820,Menos de 250k,Básico,General,Presencial,16,Por debajo del mercado,0,100.0,1
26,84853,Menos de 250k,Intermedio,General,Remoto,13,Por encima del mercado,0,82.2,1
55,420967,Más de 1M,Intermedio,General,Híbrido,16,Por debajo del mercado,1,96.5,1
16,980510,Entre 250k y 1M,Experto,Específica,Presencial,16,Por encima del mercado,1,100.0,1
24,336467,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,16,Por encima del mercado,0,100.0,1
20,71571,Menos de 250k,Intermedio,General,Presencial,2,Por encima del mercado,0,100.0,1
