duracion,presupuesto,facturacion_anual,fortaleza_tecnologica,experiencia_requerida,lugar_trabajo,numero_perfiles_requeridos,precio_hora,volumetria,prob_exito,exito
25,879655,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,8,Dentro del mercado,1,100.0,1
17,158576,Entre 250k y 1M,Intermedio,Específica,Presencial,9,Por debajo del mercado,1,100.0,1
23,917695,Entre 250k y 1M,Experto,General,Remoto,10,Por encima del mercado,0,93.6,1
41,60050,Entre 250k y 1M,Intermedio,Sin Experiencia,Presencial,13,Por debajo del mercado,0,99.1,1
39,386594,Entre 250k y 1M,Básico,General,Presencial,10,Por encima del mercado,1,98.5,1
23,606283,Entre 250k y 1M,Intermedio,General,Híbrido,7,Por debajo del mercado,0,66.8,0
18,120951,Menos de 250k,Intermedio,General,Híbrido,10,Dentro del mercado,1,100.0,1
47,113745,Menos de 250k,Experto,Específica,Híbrido,9,Por encima del mercado,1,100.0,1
45,862893,Más de 1M,Intermedio,General,Presencial,15,Por debajo del mercado,0,88.2,1
15,545859,Entre 250k y 1M,Básico,Específica,Híbrido,13,Por debajo del mercado,0,99.5,1
50,957201,Entre 250k y 1M,Intermedio,Específica,Híbrido,1,Por debajo del mercado,0,100.0,1
54,315519,Más de 1M,Básico,Sin Experiencia,Híbrido,20,Dentro del mercado,0,100.0,1
27,686646,Más de 1M,Experto,Específica,Remoto,13,Dentro del mercado,1,100.0,1
53,64518,Más de 1M,Básico,Específica,Híbrido,10,Por encima del mercado,0,90.3,1
18,818666,Más de 1M,Intermedio,Específica,Híbrido,1,Por encima del mercado,0,97.3,1
38,116237,Más de 1M,Básico,General,Remoto,16,Por debajo del mercado,0,91.2,1
21,703370,Entre 250k y 1M,Básico,General,Remoto,16,Por encima del mercado,0,100.0,1
27,140588,Menos de 250k,Experto,Específica,Híbrido,20,Por encima del mercado,1,82.2,1
55,721948,Menos de 250k,Experto,Específica,Presencial,18,Dentro del mercado,0,99.5,1
31,234017,Más de 1M,Experto,Sin Experiencia,Presencial,11,Por encima del mercado,0,95.7,1
22,743491,Entre 250k y 1M,Básico,Específica,Híbrido,11,Dentro del mercado,1,71.0,1
40,746512,Menos de 250k,Experto,Sin Experiencia,Remoto,12,Por encima del mercado,1,100.0,1
60,467652,Menos de 250k,Experto,General,Presencial,1,Dentro del mercado,0,95.7,1
20,822161,Más de 1M,Básico,General,Híbrido,7,Por encima del mercado,1,100.0,1
49,219181,Más de 1M,Intermedio,General,Híbrido,10,Dentro del mercado,1,88.2,1
35,924036,Menos de 250k,Experto,Específica,Remoto,16,Por debajo del mercado,0,100.0,1
59,969082,Entre 250k y 1M,Intermedio,General,Presencial,14,Por debajo del mercado,0,90.7,1
37,469775,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,2,Dentro del mercado,1,100.0,1
13,332030,Menos de 250k,Básico,General,Remoto,11,Dentro del mercado,1,100.0,1
51,689597,Menos de 250k,Básico,General,Híbrido,15,Por debajo del mercado,1,98.3,1
43,244596,Más de 1M,Básico,General,Presencial,18,Por encima del mercado,0,100.0,1
31,610086,Más de 1M,Intermedio,Específica,Remoto,14,Por debajo del mercado,1,100.0,1
39,429613,Menos de 250k,Básico,Sin Experiencia,Híbrido,15,Dentro del mercado,0,87.8,1
39,112931,Menos de 250k,Experto,Específica,Presencial,13,Por encima del mercado,1,86.8,1
58,387423,Más de 1M,Básico,General,Remoto,13,Por encima del mercado,0,97.8,1
50,801226,Menos de 250k,Intermedio,Sin Experiencia,Remoto,6,Por debajo del mercado,0,99.4,1
22,614780,Menos de 250k,Experto,Específica,Remoto,15,Por encima del mercado,1,100.0,1
48,348019,Más de 1M,Experto,General,Presencial,8,Dentro del mercado,1,80.2,1
21,881012,Entre 250k y 1M,Básico,General,Presencial,12,Por encima del mercado,0,79.8,1
24,62114,Entre 250k y 1M,Básico,General,Híbrido,1,Por encima del mercado,1,100.0,1
26,898060,Entre 250k y 1M,Intermedio,Específica,Híbrido,9,Por debajo del mercado,1,100.0,1
31,941997,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,15,Dentro del mercado,0,84.3,1
59,735754,Entre 250k y 1M,Intermedio,Específica,Híbrido,4,Dentro del mercado,0,76.8,1
55,871570,Más de 1M,Intermedio,General,Presencial,7,Dentro del mercado,0,94.4,1
40,195900,Menos de 250k,Intermedio,Específica,Remoto,13,Por debajo del mercado,1,100.0,1
44,439448,Más de 1M,Intermedio,Sin Experiencia,Presencial,17,Por debajo del mercado,1,90.2,1
21,920217,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,13,Dentro del mercado,0,100.0,1
55,62425,Menos de 250k,Intermedio,General,Híbrido,15,Dentro del mercado,1,88.7,1
49,958877,Menos de 250k,Intermedio,Específica,Presencial,9,Por debajo del mercado,0,98.5,1
56,499375,Menos de 250k,Intermedio,Específica,Híbrido,16,Por encima del mercado,0,77.7,1
24,881435,Menos de 250k,Experto,Sin Experiencia,Presencial,19,Por debajo del mercado,1,69.4,0
22,280369,Entre 250k y 1M,Experto,Específica,Remoto,13,Por debajo del mercado,0,66.7,0
45,954296,Menos de 250k,Experto,General,Remoto,14,Por debajo del mercado,1,100.0,1
22,918430,Más de 1M,Experto,Sin Experiencia,Remoto,15,Por encima del mercado,1,95.8,1
26,354053,Menos de 250k,Básico,Sin Experiencia,Remoto,18,Por encima del mercado,1,81.8,1
43,187046,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,6,Dentro del mercado,1,66.2,0
59,115888,Entre 250k y 1M,Intermedio,General,Híbrido,16,Dentro del mercado,0,72.9,1
19,928123,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,17,Dentro del mercado,0,83.3,1
18,452302,Más de 1M,Experto,General,Presencial,18,Dentro del mercado,1,84.0,1
31,422134,Entre 250k y 1M,Básico,Específica,Híbrido,12,Por encima del mercado,1,100.0,1
52,273098,Menos de 250k,Experto,Sin Experiencia,Remoto,13,Dentro del mercado,0,100.0,1
23,672512,Más de 1M,Experto,Sin Experiencia,Híbrido,2,Por encima del mercado,1,100.0,1
56,194714,Menos de 250k,Básico,General,Presencial,12,Dentro del mercado,1,94.3,1
13,886795,Menos de 250k,Básico,General,Híbrido,4,Por debajo del mercado,1,98.1,1
43,266881,Menos de 250k,Básico,Sin Experiencia,Remoto,6,Dentro del mercado,0,100.0,1
58,792307,Entre 250k y 1M,Intermedio,General,Híbrido,4,Dentro del mercado,0,55.8,0
52,858099,Menos de 250k,Básico,Sin Experiencia,Híbrido,8,Dentro del mercado,1,100.0,1
54,678032,Entre 250k y 1M,Básico,General,Remoto,15,Por debajo del mercado,1,67.4,0
37,592013,Entre 250k y 1M,Básico,General,Híbrido,12,Por encima del mercado,1,68.2,0
26,694917,Menos de 250k,Intermedio,General,Remoto,5,Por encima del mercado,0,85.9,1
47,895566,Más de 1M,Intermedio,Sin Experiencia,Remoto,20,Por encima del mercado,1,100.0,1
52,452123,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,19,Por encima del mercado,0,100.0,1
26,813821,Menos de 250k,Experto,General,Presencial,17,Por encima del mercado,0,81.5,1
51,853542,Entre 250k y 1M,Experto,General,Remoto,5,Dentro del mercado,0,100.0,1
39,630630,Entre 250k y 1M,Intermedio,General,Remoto,11,Dentro del mercado,1,100.0,1
57,914865,Menos de 250k,Intermedio,Específica,Presencial,16,Por encima del mercado,0,100.0,1
16,84963,Entre 250k y 1M,Básico,General,Remoto,18,Dentro del mercado,0,99.1,1
29,810788,Más de 1M,Básico,Específica,Remoto,15,Por debajo del mercado,0,100.0,1
28,644491,Menos de 250k,Experto,Sin Experiencia,Remoto,1,Por debajo del mercado,1,80.2,1
47,857393,Más de 1M,Experto,Específica,Híbrido,17,Por encima del mercado,0,85.9,1
31,402396,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,12,Dentro del mercado,1,81.8,1
29,802432,Más de 1M,Experto,Sin Experiencia,Presencial,18,Por encima del mercado,1,90.1,1
27,880014,Menos de 250k,Básico,Sin Experiencia,Remoto,10,Dentro del mercado,1,100.0,1
21,95806,Menos de 250k,Experto,Sin Experiencia,Remoto,4,Por encima del mercado,0,100.0,1
51,500089,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,3,Por encima del mercado,0,79.2,1
25,172988,Más de 1M,Intermedio,General,Híbrido,7,Por encima del mercado,1,85.7,1
24,744670,Más de 1M,Intermedio,General,Híbrido,3,Dentro del mercado,1,70.3,1
12,563064,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,11,Por encima del mercado,0,100.0,1
54,847445,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,6,Dentro del mercado,1,58.8,0
57,60138,Menos de 250k,Básico,Específica,Híbrido,11,Por encima del mercado,0,63.8,0
17,281812,Menos de 250k,Experto,General,Remoto,18,Dentro del mercado,1,85.9,1
38,763441,Entre 250k y 1M,Experto,General,Remoto,6,Por debajo del mercado,1,81.4,1
44,458707,Entre 250k y 1M,Experto,General,Presencial,6,Por encima del mercado,0,100.0,1
31,805635,Menos de 250k,Experto,Específica,Remoto,11,Por debajo del mercado,0,100.0,1
43,726538,Entre 250k y 1M,Intermedio,General,Remoto,8,Por debajo del mercado,1,100.0,1
16,631252,Más de 1M,Básico,Específica,Remoto,7,Por debajo del mercado,0,100.0,1
23,286206,Menos de 250k,Básico,General,Híbrido,1,Por debajo del mercado,1,95.3,1
41,149591,Más de 1M,Experto,General,Presencial,16,Por encima del mercado,1,66.2,0
32,842561,Más de 1M,Intermedio,General,Remoto,14,Por encima del mercado,0,74.1,1
44,344626,Entre 250k y 1M,Experto,Específica,Presencial,2,Por debajo del mercado,0,92.3,1
16,515961,Entre 250k y 1M,Experto,Específica,Remoto,1,Por encima del mercado,1,100.0,1
39,343913,Entre 250k y 1M,Experto,General,Remoto,15,Por encima del mercado,1,100.0,1
46,868540,Más de 1M,Básico,General,Remoto,9,Por encima del mercado,0,100.0,1
31,908157,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,18,Dentro del mercado,1,100.0,1
18,241008,Menos de 250k,Experto,Específica,Presencial,17,Dentro del mercado,1,100.0,1
60,872912,Menos de 250k,Intermedio,Específica,Presencial,7,Por debajo del mercado,1,63.0,0
40,670164,Entre 250k y 1M,Intermedio,General,Presencial,13,Dentro del mercado,0,100.0,1
52,315841,Entre 250k y 1M,Intermedio,Específica,Híbrido,2,Por encima del mercado,1,100.0,1
13,893968,Menos de 250k,Experto,Sin Experiencia,Remoto,19,Por debajo del mercado,0,100.0,1
21,391472,Entre 250k y 1M,Básico,Específica,Remoto,15,Por encima del mercado,1,89.3,1
28,718436,Menos de 250k,Experto,Específica,Presencial,12,Dentro del mercado,0,79.2,1
33,338227,Entre 250k y 1M,Intermedio,Específica,Presencial,3,Por debajo del mercado,0,86.7,1
20,743888,Menos de 250k,Intermedio,Sin Experiencia,Presencial,1,Por debajo del mercado,0,68.2,0
40,219827,Más de 1M,Experto,Sin Experiencia,Remoto,16,Por debajo del mercado,1,56.2,0
59,877699,Entre 250k y 1M,Básico,Específica,Remoto,10,Por debajo del mercado,1,100.0,1
58,685150,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,20,Por debajo del mercado,0,64.9,0
41,321981,Más de 1M,Básico,Sin Experiencia,Remoto,1,Por debajo del mercado,1,100.0,1
31,293597,Más de 1M,Experto,Específica,Remoto,11,Por encima del mercado,1,100.0,1
19,850073,Más de 1M,Intermedio,General,Presencial,6,Dentro del mercado,0,100.0,1
56,72680,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,7,Dentro del mercado,0,100.0,1
43,957894,Más de 1M,Experto,Específica,Remoto,18,Dentro del mercado,0,66.2,0
42,822381,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,16,Por debajo del mercado,0,100.0,1
34,536091,Más de 1M,Experto,General,Híbrido,12,Por encima del mercado,0,72.9,1
35,148925,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,14,Por debajo del mercado,1,79.2,1
19,791461,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,16,Por debajo del mercado,1,100.0,1
26,264920,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,2,Por encima del mercado,0,98.0,1
34,546708,Entre 250k y 1M,Básico,General,Híbrido,2,Por debajo del mercado,0,97.9,1
56,975363,Menos de 250k,Experto,Específica,Híbrido,11,Por encima del mercado,0,100.0,1
28,149539,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,19,Por debajo del mercado,0,100.0,1
29,78871,Más de 1M,Básico,Sin Experiencia,Presencial,20,Por debajo del mercado,0,83.6,1
48,713170,Menos de 250k,Básico,Específica,Híbrido,7,Dentro del mercado,1,82.2,1
45,866768,Menos de 250k,Intermedio,Específica,Presencial,14,Por debajo del mercado,0,95.9,1
17,372446,Menos de 250k,Básico,General,Híbrido,18,Por encima del mercado,1,87.0,1
18,600566,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,8,Dentro del mercado,1,60.6,0
12,399275,Menos de 250k,Básico,Específica,Presencial,2,Por debajo del mercado,1,100.0,1
53,502116,Más de 1M,Intermedio,General,Híbrido,17,Por debajo del mercado,0,82.7,1
57,251589,Más de 1M,Básico,General,Remoto,13,Dentro del mercado,1,100.0,1
34,245227,Entre 250k y 1M,Básico,General,Remoto,14,Por debajo del mercado,0,100.0,1
35,636947,Menos de 250k,Experto,Sin Experiencia,Remoto,14,Por encima del mercado,0,100.0,1
40,97982,Entre 250k y 1M,Experto,General,Híbrido,8,Por debajo del mercado,0,76.1,1
40,719678,Menos de 250k,Básico,Sin Experiencia,Presencial,1,Dentro del mercado,0,100.0,1
36,191057,Entre 250k y 1M,Intermedio,Específica,Remoto,8,Dentro del mercado,0,99.1,1
21,895623,Menos de 250k,Básico,General,Remoto,19,Por debajo del mercado,0,89.3,1
23,282131,Entre 250k y 1M,Básico,Específica,Híbrido,13,Por encima del mercado,0,100.0,1
27,564478,Más de 1M,Básico,General,Híbrido,13,Por debajo del mercado,0,98.1,1
23,807349,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,14,Por encima del mercado,1,69.4,0
53,899391,Menos de 250k,Experto,General,Remoto,8,Dentro del mercado,1,100.0,1
55,215679,Más de 1M,Intermedio,Específica,Híbrido,4,Por encima del mercado,1,94.9,1
33,74320,Menos de 250k,Experto,Sin Experiencia,Híbrido,5,Dentro del mercado,0,76.9,1
25,589474,Menos de 250k,Básico,Específica,Remoto,8,Por debajo del mercado,1,100.0,1
58,973024,Entre 250k y 1M,Experto,General,Remoto,14,Por debajo del mercado,0,100.0,1
40,731642,Menos de 250k,Intermedio,Sin Experiencia,Híbrido,11,Dentro del mercado,1,86.5,1
60,787337,Menos de 250k,Experto,Específica,Híbrido,6,Por encima del mercado,1,100.0,1
21,186330,Menos de 250k,Básico,Específica,Híbrido,2,Dentro del mercado,1,74.6,1
55,264243,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,5,Por encima del mercado,0,73.5,1
47,286924,Más de 1M,Básico,Específica,Remoto,9,Por encima del mercado,0,100.0,1
27,186522,Entre 250k y 1M,Intermedio,Específica,Remoto,5,Por debajo del mercado,1,100.0,1
59,662688,Menos de 250k,Intermedio,Sin Experiencia,Remoto,2,Dentro del mercado,1,53.3,0
39,394379,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,18,Por encima del mercado,1,92.3,1
35,296455,Entre 250k y 1M,Experto,General,Remoto,15,Dentro del mercado,0,100.0,1
36,309046,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,12,Por debajo del mercado,1,53.4,0
22,701090,Más de 1M,Experto,Específica,Presencial,1,Por encima del mercado,1,82.1,1
28,985577,Más de 1M,Experto,Sin Experiencia,Híbrido,10,Por debajo del mercado,0,82.1,1
48,901165,Entre 250k y 1M,Experto,General,Híbrido,12,Dentro del mercado,1,69.6,0
35,129864,Menos de 250k,Intermedio,General,Remoto,2,Por debajo del mercado,1,90.1,1
37,971291,Menos de 250k,Intermedio,General,Remoto,18,Dentro del mercado,1,74.8,1
46,791478,Menos de 250k,Intermedio,General,Remoto,10,Por encima del mercado,1,100.0,1
56,586118,Más de 1M,Básico,Sin Experiencia,Remoto,12,Por debajo del mercado,0,100.0,1
39,730869,Más de 1M,Intermedio,Específica,Remoto,6,Dentro del mercado,1,62.4,0
55,354350,Menos de 250k,Intermedio,General,Presencial,19,Dentro del mercado,0,80.3,1
53,103041,Menos de 250k,Intermedio,General,Presencial,4,Por debajo del mercado,1,69.3,0
12,86536,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,17,Por debajo del mercado,0,90.2,1
57,276506,Entre 250k y 1M,Básico,General,Presencial,18,Por encima del mercado,1,100.0,1
26,552680,Entre 250k y 1M,Experto,Específica,Remoto,1,Por debajo del mercado,1,100.0,1
42,781676,Entre 250k y 1M,Básico,Específica,Remoto,7,Dentro del mercado,1,88.2,1
26,809337,Más de 1M,Experto,General,Híbrido,12,Por debajo del mercado,0,100.0,1
55,816555,Menos de 250k,Intermedio,Específica,Presencial,13,Por debajo del mercado,0,100.0,1
50,168435,Menos de 250k,Experto,Específica,Remoto,3,Por debajo del mercado,0,100.0,1
26,686087,Entre 250k y 1M,Básico,Específica,Remoto,12,Dentro del mercado,0,100.0,1
21,356995,Menos de 250k,Básico,Específica,Híbrido,3,Dentro del mercado,0,88.6,1
50,78773,Entre 250k y 1M,Experto,Específica,Presencial,20,Por debajo del mercado,0,100.0,1
34,843686,Entre 250k y 1M,Básico,General,Híbrido,16,Por encima del mercado,1,100.0,1
40,206182,Más de 1M,Experto,Sin Experiencia,Híbrido,14,Dentro del mercado,0,100.0,1
57,328401,Menos de 250k,Básico,Específica,Híbrido,8,Dentro del mercado,1,99.4,1
51,226633,Menos de 250k,Básico,Sin Experiencia,Remoto,20,Por debajo del mercado,1,100.0,1
32,911682,Más de 1M,Experto,Específica,Presencial,8,Dentro del mercado,1,56.0,0
57,285758,Menos de 250k,Intermedio,General,Híbrido,17,Por debajo del mercado,1,71.5,1
12,981539,Entre 250k y 1M,Básico,General,Remoto,19,Por debajo del mercado,1,100.0,1
53,520239,Menos de 250k,Experto,Específica,Presencial,14,Por debajo del mercado,1,77.1,1
41,491790,Más de 1M,Básico,Específica,Presencial,11,Por encima del mercado,1,100.0,1
33,554182,Menos de 250k,Experto,Específica,Remoto,17,Dentro del mercado,0,68.4,0
41,273472,Más de 1M,Experto,Sin Experiencia,Presencial,3,Por debajo del mercado,0,67.3,0
54,620065,Menos de 250k,Básico,Específica,Remoto,7,Por debajo del mercado,0,100.0,1
15,768754,Menos de 250k,Intermedio,General,Remoto,19,Por encima del mercado,1,61.2,0
27,151937,Menos de 250k,Básico,Sin Experiencia,Remoto,10,Dentro del mercado,1,100.0,1
13,82730,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,8,Por encima del mercado,0,100.0,1
28,555437,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,7,Por encima del mercado,1,67.8,0
20,780372,Entre 250k y 1M,Experto,Específica,Híbrido,8,Por encima del mercado,0,73.3,1
29,438320,Menos de 250k,Básico,Específica,Presencial,15,Dentro del mercado,0,100.0,1
23,865071,Más de 1M,Básico,Específica,Presencial,14,Por encima del mercado,0,100.0,1
43,656712,Menos de 250k,Experto,General,Híbrido,17,Por debajo del mercado,1,69.3,0
23,452924,Entre 250k y 1M,Experto,Específica,Presencial,8,Por encima del mercado,0,65.5,0
54,163640,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,20,Por encima del mercado,1,69.2,0
53,887913,Más de 1M,Intermedio,Específica,Remoto,12,Por debajo del mercado,1,65.7,0
22,886939,Menos de 250k,Básico,Específica,Remoto,16,Dentro del mercado,0,100.0,1
27,96656,Menos de 250k,Experto,Específica,Presencial,19,Dentro del mercado,0,100.0,1
45,314819,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,5,Por debajo del mercado,1,100.0,1
20,881005,Menos de 250k,Experto,Sin Experiencia,Remoto,20,Por encima del mercado,1,98.7,1
23,788728,Entre 250k y 1M,Básico,Sin Experiencia,Híbrido,17,Dentro del mercado,0,100.0,1
53,587049,Más de 1M,Intermedio,Específica,Híbrido,1,Por encima del mercado,1,86.2,1
29,946017,Más de 1M,Intermedio,Específica,Híbrido,6,Por debajo del mercado,0,72.5,1
37,874105,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,16,Dentro del mercado,0,83.8,1
47,590378,Menos de 250k,Intermedio,Específica,Híbrido,18,Por debajo del mercado,0,93.1,1
42,797704,Menos de 250k,Experto,Específica,Presencial,17,Por debajo del mercado,1,57.3,0
15,951280,Más de 1M,Básico,Sin Experiencia,Híbrido,5,Por encima del mercado,0,100.0,1
36,57856,Entre 250k y 1M,Básico,Específica,Híbrido,10,Dentro del mercado,1,89.3,1
48,995314,Más de 1M,Básico,Específica,Híbrido,18,Por encima del mercado,0,62.1,0
38,479604,Menos de 250k,Básico,Específica,Híbrido,20,Por debajo del mercado,0,81.2,1
28,839783,Más de 1M,Experto,General,Presencial,5,Dentro del mercado,0,100.0,1
56,240485,Más de 1M,Intermedio,Específica,Híbrido,16,Por encima del mercado,0,78.4,1
54,980011,Más de 1M,Intermedio,Sin Experiencia,Presencial,8,Por debajo del mercado,1,85.7,1
32,295275,Entre 250k y 1M,Básico,Específica,Híbrido,8,Por debajo del mercado,0,61.5,0
20,306369,Más de 1M,Intermedio,General,Presencial,17,Por debajo del mercado,0,97.0,1
16,658204,Menos de 250k,Básico,Sin Experiencia,Híbrido,16,Dentro del mercado,0,86.6,1
26,213749,Más de 1M,Experto,General,Remoto,20,Dentro del mercado,1,74.7,1
59,174716,Menos de 250k,Básico,General,Presencial,17,Por encima del mercado,0,80.0,1
40,577795,Menos de 250k,Intermedio,General,Híbrido,11,Dentro del mercado,0,75.3,1
53,206556,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,6,Dentro del mercado,0,100.0,1
31,880682,Menos de 250k,Básico,Específica,Presencial,12,Por encima del mercado,1,100.0,1
17,480114,Entre 250k y 1M,Experto,Sin Experiencia,Híbrido,2,Por encima del mercado,0,100.0,1
35,670976,Más de 1M,Intermedio,Sin Experiencia,Presencial,15,Dentro del mercado,1,100.0,1
22,793640,Entre 250k y 1M,Básico,Específica,Remoto,19,Dentro del mercado,1,80.4,1
38,358553,Más de 1M,Básico,Específica,Presencial,19,Por encima del mercado,0,100.0,1
29,414020,Más de 1M,Básico,General,Remoto,9,Por debajo del mercado,1,100.0,1
41,131331,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,5,Por encima del mercado,1,100.0,1
46,176026,Menos de 250k,Básico,Específica,Híbrido,18,Por debajo del mercado,1,100.0,1
59,650129,Entre 250k y 1M,Experto,General,Híbrido,10,Por encima del mercado,0,79.3,1
42,402808,Entre 250k y 1M,Básico,Específica,Presencial,2,Dentro del mercado,0,100.0,1
51,526469,Más de 1M,Intermedio,Específica,Remoto,9,Dentro del mercado,0,80.6,1
14,152951,Menos de 250k,Experto,Específica,Híbrido,6,Dentro del mercado,1,87.2,1
15,273915,Menos de 250k,Básico,General,Híbrido,1,Dentro del mercado,1,100.0,1
27,988151,Menos de 250k,Experto,Específica,Híbrido,5,Por debajo del mercado,0,82.8,1
21,351819,Más de 1M,Intermedio,Sin Experiencia,Remoto,17,Por debajo del mercado,0,66.8,0
41,385295,Entre 250k y 1M,Básico,General,Presencial,7,Dentro del mercado,0,67.4,0
39,879027,Menos de 250k,Básico,Específica,Remoto,13,Por debajo del mercado,0,99.9,1
26,896408,Menos de 250k,Experto,General,Presencial,4,Por encima del mercado,0,100.0,1
18,224896,Menos de 250k,Básico,Específica,Presencial,8,Por debajo del mercado,1,100.0,1
45,187318,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,3,Por debajo del mercado,1,93.2,1
43,669142,Entre 250k y 1M,Intermedio,Específica,Remoto,16,Dentro del mercado,0,100.0,1
14,176766,Entre 250k y 1M,Intermedio,Específica,Presencial,8,Por debajo del mercado,0,52.5,0
51,882933,Entre 250k y 1M,Básico,Sin Experiencia,Presencial,11,Por encima del mercado,0,100.0,1
51,646799,Más de 1M,Básico,Específica,Remoto,3,Por debajo del mercado,0,64.5,0
35,752724,Menos de 250k,Intermedio,Sin Experiencia,Presencial,14,Por encima del mercado,0,92.3,1
20,927039,Entre 250k y 1M,Experto,General,Presencial,6,Dentro del mercado,0,93.4,1
24,866282,Menos de 250k,Básico,Sin Experiencia,Remoto,19,Por debajo del mercado,1,61.3,0
26,348799,Menos de 250k,Básico,General,Presencial,12,Por debajo del mercado,0,100.0,1
13,518234,Menos de 250k,Intermedio,Específica,Presencial,2,Por encima del mercado,1,99.2,1
56,825074,Menos de 250k,Experto,Sin Experiencia,Remoto,17,Dentro del mercado,1,84.1,1
16,266562,Menos de 250k,Básico,Específica,Presencial,20,Por encima del mercado,1,74.8,1
16,500666,Más de 1M,Experto,General,Híbrido,9,Dentro del mercado,1,93.7,1
44,604903,Entre 250k y 1M,Experto,General,Presencial,9,Por encima del mercado,1,100.0,1
46,73764,Entre 250k y 1M,Experto,Sin Experiencia,Remoto,2,Por encima del mercado,1,85.5,1
44,143957,Entre 250k y 1M,Experto,Sin Experiencia,Presencial,2,Dentro del mercado,0,100.0,1
42,514348,Más de 1M,Intermedio,Sin Experiencia,Híbrido,17,Dentro del mercado,0,100.0,1
46,186929,Entre 250k y 1M,Básico,Específica,Remoto,5,Por debajo del mercado,0,90.6,1
52,805531,Menos de 250k,Experto,Específica,Híbrido,14,Dentro del mercado,1,77.5,1
43,200465,Más de 1M,Experto,Específica,Híbrido,3,Dentro del mercado,0,100.0,1
30,620578,Más de 1M,Básico,Específica,Híbrido,9,Por debajo del mercado,1,62.3,0
52,466386,Entre 250k y 1M,Intermedio,Sin Experiencia,Remoto,14,Por encima del mercado,1,66.5,0
24,554205,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,8,Por encima del mercado,1,73.9,1
32,895827,Entre 250k y 1M,Intermedio,Específica,Híbrido,10,Por debajo del mercado,0,79.9,1
37,959729,Entre 250k y 1M,Básico,General,Remoto,1,Por debajo del mercado,1,83.3,1
52,120195,Menos de 250k,Experto,Sin Experiencia,Híbrido,12,Por debajo del mercado,0,100.0,1
53,535973,Más de 1M,Experto,Sin Experiencia,Remoto,17,Dentro del mercado,0,87.2,1
24,71707,Menos de 250k,Experto,Específica,Híbrido,6,Dentro del mercado,0,64.6,0
45,521519,Más de 1M,Intermedio,General,Híbrido,12,Por encima del mercado,1,100.0,1
51,111960,Menos de 250k,Experto,Sin Experiencia,Presencial,20,Dentro del mercado,1,80.0,1
25,280148,Entre 250k y 1M,Experto,Específica,Híbrido,12,Por debajo del mercado,1,95.8,1
24,180015,Más de 1M,Básico,Sin Experiencia,Remoto,20,Por encima del mercado,0,79.9,1
14,473472,Entre 250k y 1M,Experto,Específica,Presencial,3,Por encima del mercado,1,100.0,1
54,110440,Entre 250k y 1M,Intermedio,Sin Experiencia,Híbrido,6,Dentro del mercado,0,92.3,1
55,638509,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,15,Por encima del mercado,0,100.0,1
45,806471,Entre 250k y 1M,Básico,Sin Experiencia,Remoto,1,Por encima del mercado,0,65.1,0
24,328323,Menos de 250k,Básico,Sin Experiencia,Presencial,4,Por debajo del mercado,1,55.8,0
52,121572,Entre 250k y 1M,Intermedio,Específica,Remoto,8,Dentro del mercado,1,100.0,1
31,301598,Menos de 250k,Intermedio,General,Presencial,20,Por debajo del mercado,0,100.0,1
29,580114,Menos de 250k,Básico,Específica,Híbrido,1,Por encima del mercado,0,100.0,1
42,228911,Entre 250k y 1M,Intermedio,Específica,Híbrido,11,Por encima del mercado,1,75.7,1
30,206697,Más de 1M,Intermedio,Específica,Remoto,10,Por encima del mercado,0,54.9,0
